Freq[Hz]	[dBV]	Phase[Deg]
50.89	-57.67	160.75
51.08	-57.21	161.90
51.28	-56.75	162.79
51.47	-56.31	163.45
51.66	-55.87	163.91
51.86	-55.44	164.21
52.05	-55.03	164.38
52.25	-54.62	164.46
52.45	-54.23	164.48
52.65	-53.86	164.49
52.85	-53.50	164.51
53.04	-53.16	164.57
53.24	-52.84	164.65
53.45	-52.52	164.76
53.65	-52.23	164.89
53.85	-51.94	165.03
54.05	-51.66	165.18
54.26	-51.40	165.32
54.46	-51.14	165.47
54.67	-50.89	165.59
54.87	-50.64	165.70
55.08	-50.40	165.79
55.29	-50.16	165.84
55.50	-49.92	165.85
55.71	-49.68	165.82
55.92	-49.44	165.73
56.13	-49.20	165.60
56.34	-48.96	165.43
56.55	-48.72	165.22
56.77	-48.47	164.97
56.98	-48.23	164.69
57.19	-47.98	164.38
57.41	-47.74	164.06
57.63	-47.49	163.71
57.84	-47.24	163.36
58.06	-47.00	162.99
58.28	-46.76	162.63
58.50	-46.51	162.27
58.72	-46.27	161.91
58.94	-46.03	161.57
59.17	-45.79	161.23
59.39	-45.56	160.90
59.61	-45.32	160.57
59.84	-45.09	160.25
60.06	-44.85	159.94
60.29	-44.62	159.62
60.52	-44.39	159.30
60.75	-44.16	158.99
60.98	-43.94	158.67
61.21	-43.71	158.34
61.44	-43.49	158.01
61.67	-43.27	157.67
61.90	-43.05	157.32
62.14	-42.83	156.96
62.37	-42.61	156.59
62.61	-42.39	156.20
62.84	-42.18	155.80
63.08	-41.96	155.39
63.32	-41.74	154.95
63.56	-41.53	154.50
63.80	-41.31	154.02
64.04	-41.10	153.52
64.28	-40.88	153.00
64.52	-40.67	152.45
64.76	-40.45	151.88
65.01	-40.23	151.28
65.25	-40.02	150.65
65.50	-39.80	150.00
65.75	-39.58	149.32
66.00	-39.36	148.62
66.24	-39.13	147.90
66.49	-38.91	147.15
66.75	-38.68	146.38
67.00	-38.46	145.59
67.25	-38.23	144.77
67.50	-38.00	143.94
67.76	-37.77	143.09
68.01	-37.54	142.21
68.27	-37.30	141.31
68.53	-37.07	140.39
68.79	-36.83	139.44
69.05	-36.60	138.46
69.31	-36.36	137.45
69.57	-36.13	136.42
69.83	-35.89	135.35
70.09	-35.66	134.24
70.36	-35.43	133.10
70.62	-35.19	131.93
70.89	-34.96	130.71
71.16	-34.73	129.45
71.43	-34.51	128.15
71.70	-34.28	126.80
71.97	-34.06	125.40
72.24	-33.85	123.94
72.51	-33.63	122.44
72.79	-33.42	120.87
73.06	-33.22	119.25
73.34	-33.01	117.56
73.61	-32.82	115.80
73.89	-32.63	113.99
74.17	-32.45	112.12
74.45	-32.27	110.19
74.73	-32.10	108.22
75.01	-31.94	106.20
75.29	-31.80	104.13
75.58	-31.66	102.03
75.86	-31.53	99.89
76.15	-31.41	97.72
76.44	-31.31	95.52
