Freq[Hz]	[dBV]	Phase[Deg]
119.66	-68.98	-124.35
120.12	-69.51	-125.95
120.57	-69.72	-124.86
121.02	-69.68	-121.57
121.48	-69.49	-116.84
121.94	-69.25	-111.42
122.40	-69.07	-106.10
122.86	-69.07	-101.69
123.32	-69.35	-98.94
123.79	-69.89	-98.00
124.26	-70.59	-98.48
124.73	-71.32	-99.96
125.20	-71.95	-102.03
125.67	-72.38	-104.26
126.14	-72.47	-106.22
126.62	-72.19	-107.80
127.10	-71.66	-109.38
127.58	-71.03	-111.40
128.06	-70.43	-114.31
128.54	-70.00	-118.55
129.03	-69.89	-124.60
129.51	-70.16	-132.42
130.00	-70.72	-141.03
130.49	-71.44	-149.28
130.98	-72.21	-156.03
131.48	-72.90	-160.10
131.98	-73.38	-160.27
132.47	-73.58	-156.19
132.97	-73.50	-149.07
133.48	-73.19	-140.29
133.98	-72.66	-131.28
134.48	-71.95	-123.49
134.99	-71.08	-118.38
135.50	-70.12	-116.55
136.01	-69.19	-117.54
136.53	-68.42	-120.84
137.04	-67.93	-125.93
137.56	-67.84	-132.25
138.08	-68.27	-139.30
138.60	-69.15	-146.91
139.12	-70.30	-155.07
139.65	-71.54	-163.80
140.17	-72.69	-173.10
140.70	-73.56	177.01
141.23	-74.04	166.90
141.77	-74.25	157.97
142.30	-74.35	151.79
142.84	-74.50	149.99
143.38	-74.85	154.21
143.92	-75.56	165.89
144.46	-76.55	-176.34
145.01	-77.57	-155.71
145.55	-78.40	-135.57
146.10	-78.79	-119.32
146.65	-78.49	-110.42
147.21	-77.46	-110.27
147.76	-76.01	-116.66
148.32	-74.49	-127.01
148.88	-73.26	-138.67
149.44	-72.68	-148.92
150.01	-73.01	-155.78
150.57	-74.04	-159.88
151.14	-75.48	-162.48
151.71	-77.01	-164.82
152.28	-78.33	-168.22
152.86	-79.16	-173.93
153.43	-79.60	177.23
154.01	-79.84	164.56
154.59	-80.10	147.32
155.18	-80.57	124.79
155.76	-81.43	96.56
156.35	-82.47	64.46
156.94	-83.34	31.28
157.53	-83.69	-0.12
158.13	-83.13	-26.82
158.72	-81.41	-46.42
159.32	-78.83	-59.96
159.93	-75.95	-69.74
160.53	-73.32	-78.14
161.13	-71.51	-87.58
161.74	-70.94	-99.84
162.35	-71.33	-113.83
162.97	-72.21	-127.73
163.58	-73.13	-139.69
164.20	-73.60	-147.80
164.82	-73.37	-151.03
165.44	-72.69	-150.22
166.06	-71.88	-146.47
166.69	-71.26	-140.91
167.32	-71.15	-134.69
167.95	-71.54	-128.67
168.58	-72.14	-123.46
169.22	-72.60	-119.65
169.86	-72.61	-117.87
170.50	-71.88	-118.61
171.14	-70.65	-121.70
171.79	-69.28	-126.70
172.44	-68.16	-133.21
173.09	-67.68	-140.77
173.74	-67.94	-148.75
174.40	-68.66	-156.23
175.06	-69.50	-162.26
175.72	-70.12	-165.87
176.38	-70.26	-166.33
177.04	-70.01	-164.51
177.71	-69.62	-161.80
178.38	-69.32	-159.66
179.06	-69.35	-159.49
179.73	-69.72	-161.63
180.41	-70.17	-165.31
181.09	-70.45	-169.71
181.77	-70.28	-174.00
182.46	-69.60	-177.65
183.15	-68.76	179.16
183.84	-68.18	176.10
184.53	-68.30	172.87
