Freq[Hz]	[dBV]	Phase[Deg]
84.62	-22.45	43.13
84.94	-22.64	42.03
85.26	-22.84	40.97
85.58	-23.04	39.96
85.90	-23.23	38.99
86.23	-23.43	38.06
86.55	-23.63	37.17
86.88	-23.83	36.31
87.21	-24.02	35.49
87.54	-24.22	34.70
87.87	-24.41	33.93
88.20	-24.60	33.19
88.53	-24.79	32.48
88.87	-24.98	31.78
89.20	-25.16	31.11
89.54	-25.34	30.46
89.88	-25.52	29.82
90.22	-25.69	29.20
90.56	-25.86	28.60
90.90	-26.03	28.01
91.24	-26.20	27.43
91.59	-26.36	26.86
91.93	-26.52	26.31
92.28	-26.67	25.76
92.63	-26.83	25.22
92.98	-26.98	24.69
93.33	-27.13	24.17
93.68	-27.28	23.65
94.03	-27.43	23.14
94.39	-27.58	22.64
94.74	-27.72	22.14
95.10	-27.87	21.65
95.46	-28.01	21.18
95.82	-28.15	20.73
96.18	-28.29	20.29
96.54	-28.43	19.87
96.91	-28.58	19.48
97.27	-28.72	19.11
97.64	-28.86	18.76
98.01	-29.00	18.43
98.38	-29.14	18.11
98.75	-29.28	17.81
99.12	-29.42	17.53
99.50	-29.57	17.25
99.87	-29.71	16.97
100.25	-29.85	16.70
100.63	-29.99	16.44
101.01	-30.12	16.19
101.39	-30.26	15.94
101.77	-30.39	15.69
102.16	-30.51	15.46
102.54	-30.62	15.22
102.93	-30.73	15.00
103.32	-30.84	14.78
103.71	-30.94	14.58
104.10	-31.03	14.39
104.49	-31.14	14.21
104.88	-31.24	14.04
105.28	-31.35	13.90
105.68	-31.48	13.78
106.08	-31.61	13.67
106.48	-31.75	13.57
106.88	-31.90	13.47
107.28	-32.04	13.35
107.69	-32.19	13.21
108.09	-32.33	13.04
108.50	-32.47	12.81
108.91	-32.59	12.54
109.32	-32.71	12.23
109.73	-32.82	11.90
110.15	-32.93	11.58
110.56	-33.04	11.27
110.98	-33.15	10.99
111.40	-33.26	10.76
111.82	-33.37	10.60
112.24	-33.49	10.50
112.67	-33.60	10.43
113.09	-33.72	10.40
113.52	-33.85	10.38
113.95	-33.97	10.38
114.38	-34.09	10.36
114.81	-34.21	10.33
115.24	-34.34	10.28
115.68	-34.46	10.21
116.11	-34.58	10.12
116.55	-34.70	10.02
116.99	-34.83	9.89
117.43	-34.95	9.75
117.87	-35.07	9.60
118.32	-35.20	9.44
118.77	-35.32	9.28
119.21	-35.44	9.13
119.66	-35.57	9.00
120.12	-35.69	8.90
120.57	-35.81	8.84
121.02	-35.94	8.79
121.48	-36.06	8.74
121.94	-36.18	8.67
122.40	-36.30	8.56
122.86	-36.41	8.38
123.32	-36.52	8.13
123.79	-36.62	7.80
124.26	-36.71	7.42
124.73	-36.81	7.04
125.20	-36.90	6.69
125.67	-36.99	6.40
126.14	-37.07	6.21
126.62	-37.16	6.12
127.10	-37.25	6.10
127.58	-37.34	6.12
128.06	-37.43	6.13
128.54	-37.53	6.11
129.03	-37.64	6.00
129.51	-37.75	5.79
130.00	-37.86	5.50
130.49	-37.98	5.15
130.98	-38.09	4.77
131.48	-38.20	4.39
131.98	-38.31	4.03
132.47	-38.41	3.72
132.97	-38.50	3.44
133.48	-38.59	3.20
133.98	-38.67	3.00
134.48	-38.75	2.83
134.99	-38.83	2.68
135.50	-38.91	2.56
136.01	-38.98	2.45
136.53	-39.06	2.35
137.04	-39.13	2.25
137.56	-39.20	2.13
138.08	-39.27	2.00
138.60	-39.34	1.84
139.12	-39.40	1.67
139.65	-39.47	1.50
140.17	-39.52	1.34
140.70	-39.57	1.18
141.23	-39.62	1.05
141.77	-39.67	0.93
142.30	-39.71	0.84
142.84	-39.76	0.77
143.38	-39.82	0.72
143.92	-39.88	0.69
144.46	-39.96	0.69
145.01	-40.04	0.68
145.55	-40.12	0.67
146.10	-40.21	0.64
146.65	-40.29	0.57
147.21	-40.37	0.48
147.76	-40.44	0.38
148.32	-40.51	0.33
148.88	-40.58	0.37
149.44	-40.65	0.52
150.01	-40.72	0.81
150.57	-40.79	1.19
151.14	-40.87	1.57
151.71	-40.95	1.87
152.28	-41.04	2.02
152.86	-41.14	1.95
153.43	-41.24	1.72
154.01	-41.34	1.41
154.59	-41.44	1.11
155.18	-41.52	0.91
155.76	-41.58	0.91
156.35	-41.63	1.06
156.94	-41.68	1.32
157.53	-41.73	1.62
158.13	-41.80	1.88
158.72	-41.89	2.06
159.32	-42.01	2.15
159.93	-42.13	2.16
160.53	-42.26	2.10
161.13	-42.39	2.01
161.74	-42.50	1.87
162.35	-42.61	1.73
162.97	-42.71	1.60
163.58	-42.81	1.49
164.20	-42.91	1.42
164.82	-43.01	1.40
165.44	-43.11	1.39
166.06	-43.21	1.35
166.69	-43.31	1.22
167.32	-43.40	0.96
