Freq[Hz]	[dBV]	Phase[Deg]
127.58	-43.46	3.42
128.06	-43.56	3.23
128.54	-43.67	3.04
129.03	-43.77	2.84
129.51	-43.87	2.66
130.00	-43.96	2.47
130.49	-44.06	2.30
130.98	-44.15	2.12
131.48	-44.24	1.96
131.98	-44.33	1.80
132.47	-44.42	1.65
132.97	-44.50	1.50
133.48	-44.59	1.35
133.98	-44.68	1.19
134.48	-44.77	1.02
134.99	-44.86	0.84
135.50	-44.96	0.65
136.01	-45.05	0.45
136.53	-45.14	0.25
137.04	-45.24	0.05
137.56	-45.33	-0.12
138.08	-45.41	-0.28
138.60	-45.49	-0.41
139.12	-45.57	-0.53
139.65	-45.64	-0.63
140.17	-45.72	-0.73
140.70	-45.80	-0.83
141.23	-45.88	-0.94
141.77	-45.97	-1.05
142.30	-46.05	-1.17
142.84	-46.14	-1.31
143.38	-46.22	-1.45
143.92	-46.30	-1.61
144.46	-46.38	-1.78
145.01	-46.46	-1.95
145.55	-46.53	-2.11
146.10	-46.61	-2.26
146.65	-46.69	-2.38
147.21	-46.77	-2.48
147.76	-46.85	-2.56
148.32	-46.92	-2.63
148.88	-47.00	-2.70
149.44	-47.08	-2.78
150.01	-47.16	-2.88
150.57	-47.24	-2.99
151.14	-47.31	-3.10
151.71	-47.39	-3.19
152.28	-47.46	-3.28
152.86	-47.54	-3.33
153.43	-47.61	-3.37
154.01	-47.69	-3.38
154.59	-47.77	-3.40
155.18	-47.85	-3.41
155.76	-47.94	-3.43
156.35	-48.04	-3.46
156.94	-48.13	-3.50
157.53	-48.23	-3.55
158.13	-48.32	-3.62
158.72	-48.41	-3.71
159.32	-48.50	-3.80
159.93	-48.58	-3.89
160.53	-48.67	-3.97
161.13	-48.76	-4.02
161.74	-48.86	-4.05
162.35	-48.95	-4.07
162.97	-49.06	-4.11
163.58	-49.16	-4.19
164.20	-49.25	-4.34
164.82	-49.35	-4.58
165.44	-49.44	-4.87
166.06	-49.52	-5.18
166.69	-49.61	-5.47
167.32	-49.70	-5.71
167.95	-49.79	-5.89
168.58	-49.88	-6.04
169.22	-49.97	-6.21
169.86	-50.06	-6.43
170.50	-50.14	-6.72
171.14	-50.23	-7.08
171.79	-50.31	-7.47
172.44	-50.38	-7.86
173.09	-50.45	-8.24
173.74	-50.50	-8.58
174.40	-50.55	-8.88
175.06	-50.60	-9.14
175.72	-50.64	-9.37
176.38	-50.70	-9.57
177.04	-50.76	-9.74
177.71	-50.81	-9.90
178.38	-50.86	-10.07
179.06	-50.90	-10.26
179.73	-50.93	-10.45
180.41	-50.95	-10.61
181.09	-50.98	-10.73
181.77	-51.02	-10.75
182.46	-51.08	-10.68
183.15	-51.15	-10.57
183.84	-51.23	-10.47
184.53	-51.31	-10.45
185.23	-51.38	-10.55
185.93	-51.46	-10.74
186.63	-51.54	-10.94
187.33	-51.62	-11.08
188.04	-51.70	-11.10
188.75	-51.79	-11.03
189.46	-51.88	-10.95
190.18	-51.98	-10.93
190.90	-52.09	-11.06
191.62	-52.20	-11.32
192.34	-52.31	-11.67
193.07	-52.40	-12.04
193.79	-52.47	-12.39
194.53	-52.52	-12.71
195.26	-52.56	-13.00
196.00	-52.60	-13.28
196.74	-52.66	-13.58
197.48	-52.73	-13.88
198.22	-52.81	-14.17
198.97	-52.88	-14.42
199.72	-52.92	-14.62
200.48	-52.95	-14.74
201.23	-52.97	-14.80
201.99	-53.00	-14.79
202.75	-53.06	-14.71
203.52	-53.13	-14.61
204.29	-53.21	-14.51
205.06	-53.28	-14.48
205.83	-53.33	-14.53
206.61	-53.38	-14.64
207.39	-53.43	-14.76
208.17	-53.49	-14.83
208.96	-53.58	-14.85
209.74	-53.68	-14.84
210.54	-53.78	-14.85
211.33	-53.89	-14.94
212.13	-53.99	-15.10
212.93	-54.08	-15.29
213.73	-54.16	-15.45
214.54	-54.24	-15.55
215.35	-54.31	-15.63
216.16	-54.38	-15.75
216.98	-54.45	-15.98
217.80	-54.53	-16.35
218.62	-54.60	-16.76
219.44	-54.65	-17.08
220.27	-54.67	-17.21
221.10	-54.67	-17.19
221.94	-54.67	-17.13
222.77	-54.68	-17.17
223.61	-54.72	-17.38
224.46	-54.77	-17.62
225.30	-54.81	-17.75
226.15	-54.84	-17.63
227.01	-54.86	-17.31
227.86	-54.89	-16.98
228.72	-54.93	-16.80
229.59	-55.01	-16.87
230.45	-55.09	-17.06
231.32	-55.16	-17.19
232.20	-55.19	-17.15
233.07	-55.20	-16.97
233.95	-55.22	-16.80
234.84	-55.26	-16.77
235.72	-55.34	-16.91
236.61	-55.42	-17.18
237.50	-55.48	-17.52
238.40	-55.52	-17.88
239.30	-55.54	-18.21
240.20	-55.57	-18.45
241.11	-55.63	-18.57
242.02	-55.70	-18.65
242.93	-55.75	-18.80
243.85	-55.77	-19.14
244.77	-55.76	-19.62
245.69	-55.75	-20.15
246.62	-55.77	-20.62
247.55	-55.81	-21.01
248.48	-55.84	-21.33
249.42	-55.82	-21.62
250.36	-55.75	-21.86
251.31	-55.68	-21.98
252.26	-55.64	-21.91
253.21	-55.66	-21.66
254.16	-55.71	-21.43
255.12	-55.75	-21.40
256.09	-55.78	-21.65
257.05	-55.80	-22.00
258.02	-55.84	-22.23
259.00	-55.90	-22.28
259.97	-55.98	-22.33
260.95	-56.05	-22.61
261.94	-56.11	-23.24
262.93	-56.16	-24.04
263.92	-56.20	-24.82
264.92	-56.24	-25.46
265.92	-56.27	-26.00
266.92	-56.29	-26.51
267.93	-56.30	-27.03
268.94	-56.31	-27.51
269.95	-56.32	-27.90
270.97	-56.34	-28.24
271.99	-56.37	-28.60
273.02	-56.40	-29.09
274.05	-56.43	-29.66
275.08	-56.46	-30.14
276.12	-56.48	-30.38
277.16	-56.50	-30.53
278.21	-56.52	-30.90
279.26	-56.55	-31.73
280.31	-56.59	-32.77
281.37	-56.64	-33.59
282.43	-56.71	-33.95
283.50	-56.76	-34.19
284.57	-56.79	-34.75
285.64	-56.79	-35.76
286.72	-56.81	-36.83
287.80	-56.90	-37.59
288.89	-57.03	-38.04
289.98	-57.18	-38.49
291.07	-57.31	-39.17
292.17	-57.43	-39.91
293.27	-57.59	-40.42
294.38	-57.79	-40.62
295.49	-57.99	-40.79
296.61	-58.12	-41.23
297.73	-58.18	-41.81
298.85	-58.20	-42.12
299.98	-58.20	-41.90
301.11	-58.21	-41.47
302.25	-58.23	-41.33
