Freq[Hz]	[dBV]	Phase[Deg]
36.81	-78.38	173.45
36.95	-78.55	174.49
37.09	-78.74	175.45
37.23	-78.95	176.33
37.37	-79.18	177.11
37.51	-79.42	177.79
37.65	-79.66	178.35
37.79	-79.91	178.78
37.94	-80.16	179.07
38.08	-80.41	179.20
38.22	-80.65	179.17
38.37	-80.88	178.98
38.51	-81.10	178.62
38.66	-81.32	178.12
38.80	-81.52	177.47
38.95	-81.71	176.67
39.10	-81.89	175.74
39.24	-82.06	174.68
39.39	-82.21	173.49
39.54	-82.35	172.18
39.69	-82.48	170.76
39.84	-82.59	169.23
39.99	-82.68	167.60
40.14	-82.76	165.88
40.29	-82.82	164.07
40.45	-82.87	162.18
40.60	-82.89	160.22
40.75	-82.90	158.19
40.90	-82.88	156.10
41.06	-82.84	153.97
41.21	-82.78	151.79
41.37	-82.70	149.58
41.53	-82.60	147.36
41.68	-82.48	145.14
41.84	-82.34	142.93
42.00	-82.19	140.76
42.16	-82.02	138.62
42.32	-81.84	136.55
42.47	-81.64	134.55
42.63	-81.43	132.64
42.80	-81.22	130.84
42.96	-80.99	129.17
43.12	-80.75	127.63
43.28	-80.51	126.26
43.45	-80.26	125.06
43.61	-80.01	124.05
43.77	-79.76	123.26
43.94	-79.50	122.71
44.10	-79.25	122.40
44.27	-79.00	122.32
44.44	-78.75	122.46
44.61	-78.50	122.80
44.77	-78.27	123.31
44.94	-78.03	123.97
45.11	-77.81	124.76
45.28	-77.60	125.67
45.45	-77.40	126.66
45.63	-77.22	127.71
45.80	-77.05	128.81
45.97	-76.89	129.92
46.14	-76.76	131.03
46.32	-76.64	132.10
46.49	-76.55	133.11
46.67	-76.48	134.04
46.84	-76.43	134.85
47.02	-76.41	135.53
47.20	-76.42	136.06
47.38	-76.45	136.47
47.56	-76.50	136.74
47.74	-76.57	136.90
47.92	-76.65	136.95
48.10	-76.74	136.90
48.28	-76.85	136.74
48.46	-76.96	136.51
48.64	-77.07	136.19
48.83	-77.18	135.80
49.01	-77.28	135.35
49.20	-77.38	134.85
49.38	-77.47	134.30
49.57	-77.55	133.71
49.75	-77.61	133.11
49.94	-77.64	132.48
50.13	-77.66	131.85
50.32	-77.66	131.21
50.51	-77.63	130.57
50.70	-77.59	129.93
50.89	-77.52	129.31
51.08	-77.44	128.70
51.28	-77.34	128.11
51.47	-77.22	127.55
51.66	-77.08	127.03
51.86	-76.93	126.54
52.05	-76.77	126.10
52.25	-76.59	125.70
52.45	-76.39	125.37
52.65	-76.18	125.10
52.85	-75.96	124.89
53.04	-75.73	124.76
53.24	-75.49	124.69
53.45	-75.24	124.68
53.65	-74.98	124.72
53.85	-74.72	124.80
54.05	-74.45	124.92
54.26	-74.18	125.08
54.46	-73.91	125.25
54.67	-73.64	125.45
54.87	-73.37	125.66
55.08	-73.11	125.86
55.29	-72.85	126.07
55.50	-72.60	126.26
55.71	-72.36	126.43
55.92	-72.13	126.58
56.13	-71.91	126.69
56.34	-71.70	126.77
56.55	-71.50	126.82
56.77	-71.30	126.83
56.98	-71.12	126.79
57.19	-70.94	126.71
57.41	-70.76	126.58
57.63	-70.59	126.40
57.84	-70.43	126.16
58.06	-70.26	125.87
58.28	-70.10	125.51
58.50	-69.94	125.08
58.72	-69.79	124.59
58.94	-69.63	124.02
59.17	-69.47	123.39
59.39	-69.31	122.70
59.61	-69.15	121.95
59.84	-68.99	121.15
60.06	-68.82	120.29
60.29	-68.65	119.39
60.52	-68.47	118.44
60.75	-68.29	117.46
60.98	-68.10	116.44
61.21	-67.91	115.40
61.44	-67.71	114.32
61.67	-67.50	113.23
61.90	-67.28	112.12
62.14	-67.05	111.00
62.37	-66.82	109.87
62.61	-66.59	108.73
62.84	-66.35	107.58
63.08	-66.11	106.43
63.32	-65.87	105.28
63.56	-65.63	104.14
63.80	-65.40	103.00
64.04	-65.16	101.88
64.28	-64.94	100.77
64.52	-64.72	99.67
64.76	-64.51	98.60
65.01	-64.30	97.54
65.25	-64.10	96.48
65.50	-63.91	95.42
65.75	-63.72	94.35
66.00	-63.54	93.26
66.24	-63.36	92.15
66.49	-63.18	91.01
66.75	-63.01	89.83
67.00	-62.83	88.60
67.25	-62.66	87.32
67.50	-62.49	85.97
67.76	-62.31	84.55
68.01	-62.14	83.07
68.27	-61.96	81.53
68.53	-61.78	79.93
68.79	-61.60	78.28
69.05	-61.42	76.57
69.31	-61.24	74.82
69.57	-61.05	73.02
69.83	-60.87	71.18
70.09	-60.68	69.30
70.36	-60.49	67.39
70.62	-60.29	65.45
70.89	-60.10	63.48
71.16	-59.90	61.49
71.43	-59.71	59.46
71.70	-59.52	57.40
71.97	-59.34	55.31
72.24	-59.17	53.19
72.51	-59.00	51.04
72.79	-58.84	48.86
73.06	-58.70	46.65
73.34	-58.57	44.41
73.61	-58.46	42.14
73.89	-58.35	39.83
74.17	-58.27	37.50
74.45	-58.19	35.14
74.73	-58.13	32.75
75.01	-58.08	30.33
75.29	-58.04	27.88
75.58	-58.01	25.40
75.86	-57.98	22.90
76.15	-57.97	20.36
76.44	-57.96	17.80
76.73	-57.96	15.21
77.02	-57.97	12.63
77.31	-57.99	10.06
77.60	-58.01	7.52
77.89	-58.04	5.01
78.18	-58.08	2.57
78.48	-58.14	0.19
78.78	-58.20	-2.09
79.07	-58.27	-4.28
79.37	-58.35	-6.34
79.67	-58.44	-8.30
79.97	-58.54	-10.16
80.27	-58.65	-11.94
80.58	-58.77	-13.67
80.88	-58.90	-15.34
81.19	-59.03	-16.99
81.49	-59.17	-18.63
81.80	-59.32	-20.28
82.11	-59.48	-21.95
82.42	-59.64	-23.66
82.73	-59.81	-25.39
83.04	-59.98	-27.14
83.35	-60.15	-28.89
83.67	-60.32	-30.64
83.99	-60.49	-32.38
