Freq[Hz]	[dBV]	Phase[Deg]
32.63	-87.74	124.25
32.75	-87.91	125.82
32.88	-88.09	127.51
33.00	-88.27	129.31
33.13	-88.45	131.20
33.25	-88.62	133.18
33.38	-88.80	135.22
33.50	-88.97	137.31
33.63	-89.13	139.44
33.76	-89.28	141.60
33.88	-89.43	143.78
34.01	-89.56	145.94
34.14	-89.67	148.09
34.27	-89.77	150.20
34.40	-89.85	152.26
34.53	-89.91	154.25
34.66	-89.94	156.16
34.79	-89.95	157.97
34.92	-89.93	159.66
35.05	-89.89	161.21
35.18	-89.80	162.61
35.32	-89.69	163.84
35.45	-89.54	164.89
35.58	-89.36	165.77
35.72	-89.14	166.46
35.85	-88.90	166.97
35.99	-88.62	167.30
36.12	-88.32	167.43
36.26	-87.98	167.37
36.40	-87.62	167.10
36.53	-87.23	166.64
36.67	-86.82	165.97
36.81	-86.38	165.09
36.95	-85.92	163.99
37.09	-85.43	162.68
37.23	-84.93	161.14
37.37	-84.40	159.38
37.51	-83.86	157.38
37.65	-83.29	155.15
37.79	-82.71	152.69
37.94	-82.12	149.97
38.08	-81.51	147.01
38.22	-80.88	143.81
38.37	-80.25	140.39
38.51	-79.61	136.80
38.66	-78.97	133.07
38.80	-78.33	129.26
38.95	-77.70	125.40
39.10	-77.07	121.55
39.24	-76.46	117.74
39.39	-75.86	114.02
39.54	-75.28	110.45
39.69	-74.73	107.07
39.84	-74.21	103.93
39.99	-73.72	101.09
40.14	-73.26	98.59
40.29	-72.85	96.49
40.45	-72.49	94.85
40.60	-72.18	93.71
40.75	-71.92	93.15
40.90	-71.73	93.21
41.06	-71.60	93.96
41.21	-71.54	95.40
41.37	-71.55	97.46
41.53	-71.62	100.03
41.68	-71.75	103.04
41.84	-71.93	106.37
42.00	-72.17	109.94
42.16	-72.46	113.63
42.32	-72.80	117.34
42.47	-73.18	120.98
42.63	-73.60	124.42
42.80	-74.06	127.55
42.96	-74.54	130.27
43.12	-75.06	132.46
43.28	-75.60	134.00
43.45	-76.16	134.76
43.61	-76.74	134.62
43.77	-77.33	133.45
43.94	-77.92	131.14
44.10	-78.52	127.56
44.27	-79.12	122.78
44.44	-79.72	116.88
44.61	-80.31	109.95
44.77	-80.90	102.08
44.94	-81.48	93.37
45.11	-82.05	83.93
45.28	-82.61	73.84
45.45	-83.15	63.21
45.63	-83.67	52.15
45.80	-84.17	40.76
45.97	-84.65	29.16
46.14	-85.11	17.46
46.32	-85.53	5.77
46.49	-85.93	-5.80
46.67	-86.29	-17.11
46.84	-86.61	-28.05
47.02	-86.89	-38.50
47.20	-87.13	-48.43
47.38	-87.34	-57.87
47.56	-87.50	-66.83
47.74	-87.62	-75.31
47.92	-87.70	-83.33
48.10	-87.74	-90.91
48.28	-87.74	-98.06
48.46	-87.71	-104.79
48.64	-87.63	-111.12
48.83	-87.51	-117.07
49.01	-87.36	-122.65
49.20	-87.16	-127.88
49.38	-86.93	-132.77
49.57	-86.66	-137.35
49.75	-86.35	-141.63
49.94	-86.00	-145.63
50.13	-85.61	-149.36
50.32	-85.20	-152.84
