Freq[Hz]	[dBV]	Phase[Deg]
236.61	-89.01	-5.09
237.50	-86.82	34.66
238.40	-86.64	83.82
239.30	-87.89	128.38
240.20	-89.70	152.97
241.11	-91.23	146.64
242.02	-91.73	119.50
242.93	-90.46	87.88
243.85	-86.83	66.82
244.77	-81.99	57.28
245.69	-77.98	52.68
246.62	-76.77	46.56
247.55	-78.38	38.51
248.48	-81.09	33.27
249.42	-83.11	35.70
250.36	-83.66	44.59
251.31	-83.15	51.18
252.26	-82.08	46.20
253.21	-80.93	28.09
254.16	-80.13	8.15
255.12	-80.10	-0.99
256.09	-80.85	5.10
257.05	-81.50	14.33
258.02	-81.09	12.48
259.00	-79.41	-4.85
259.97	-78.00	-20.47
260.95	-78.62	-14.07
261.94	-81.74	20.91
262.93	-84.95	60.68
263.92	-85.42	77.07
264.92	-82.08	57.34
265.92	-77.40	19.87
266.92	-74.28	-13.09
267.93	-74.25	-29.73
268.94	-76.45	-35.93
269.95	-79.82	-39.24
270.97	-83.09	-42.22
271.99	-84.76	-41.07
273.02	-83.43	-32.02
274.05	-80.05	-21.30
275.08	-77.77	-24.35
276.12	-79.46	-54.14
277.16	-83.84	-91.98
278.21	-87.11	-100.02
279.26	-86.16	-50.49
280.31	-82.30	23.08
281.37	-78.43	65.17
282.43	-76.64	42.82
283.50	-76.68	-9.20
284.57	-77.84	-43.73
285.64	-79.43	-41.85
286.72	-80.78	-26.34
287.80	-81.27	-21.98
288.89	-80.84	-31.03
289.98	-79.86	-39.67
291.07	-78.68	-37.18
292.17	-77.57	-30.29
293.27	-76.72	-31.05
294.38	-76.39	-43.62
295.49	-76.84	-57.42
296.61	-78.29	-60.95
297.73	-80.01	-54.62
298.85	-80.61	-47.41
299.98	-79.23	-46.88
301.11	-77.19	-53.83
302.25	-76.35	-67.38
303.39	-77.06	-84.50
304.53	-77.86	-99.53
305.68	-77.51	-107.44
306.83	-76.98	-108.71
307.99	-78.06	-105.95
309.15	-80.92	-101.55
310.32	-83.04	-97.57
311.49	-82.16	-96.07
312.67	-79.92	-99.34
313.85	-79.76	-109.70
315.03	-82.66	-124.37
316.22	-85.38	-131.95
317.41	-84.89	-123.85
318.61	-82.30	-116.30
319.81	-80.41	-135.25
321.02	-80.75	177.28
322.23	-83.14	131.66
323.45	-87.00	112.49
324.67	-90.48	106.90
325.89	-91.47	92.36
327.12	-89.42	63.69
328.36	-85.15	30.63
329.60	-79.94	0.53
330.84	-75.99	-26.21
332.09	-75.22	-49.80
333.34	-76.33	-67.98
334.60	-76.75	-77.64
335.86	-75.86	-81.88
337.13	-75.15	-90.42
338.40	-75.58	-107.77
339.68	-76.55	-124.63
340.96	-77.30	-131.71
342.25	-77.57	-133.56
343.54	-77.29	-139.36
344.83	-76.98	-148.84
346.14	-77.61	-154.22
347.44	-78.97	-153.67
348.75	-79.03	-155.27
350.07	-76.60	-165.45
351.39	-73.81	177.38
352.72	-73.01	156.11
354.05	-73.86	131.82
355.38	-75.09	104.93
356.72	-76.27	76.32
358.07	-77.57	47.44
359.42	-80.50	26.26
360.78	-87.90	27.55
362.14	-98.31	48.47
363.51	-102.98	56.15
364.88	-97.31	30.94
366.25	-89.19	-5.58
367.64	-86.14	-32.41
369.02	-86.84	-55.24
370.42	-88.07	-82.78
371.81	-87.58	-106.74
373.22	-83.89	-117.59
374.63	-79.12	-137.21
376.04	-76.80	166.48
377.46	-78.77	118.73
378.88	-85.51	154.56
380.31	-92.68	-138.38
381.75	-93.35	-165.18
383.19	-88.65	113.15
384.63	-85.44	129.62
386.09	-84.75	-133.83
387.54	-82.95	-110.57
389.00	-80.91	-174.54
390.47	-83.15	140.13
391.95	-87.53	141.41
393.43	-86.50	147.13
394.91	-80.92	135.96
396.40	-78.52	107.36
397.90	-80.52	79.57
399.40	-82.95	81.75
400.90	-83.49	98.04
402.42	-81.45	85.43
403.94	-80.29	56.85
405.46	-84.89	54.08
406.99	-90.67	68.53
408.53	-89.75	69.28
410.07	-84.42	49.09
411.61	-80.36	13.06
413.17	-79.70	-20.18
414.73	-82.56	-38.46
416.29	-85.73	-66.55
417.86	-86.33	-119.72
419.44	-84.11	-170.62
421.02	-83.89	153.59
422.61	-97.50	111.83
424.21	-116.18	72.23
425.81	-110.00	74.34
427.41	-87.15	88.96
429.03	-79.93	49.58
430.65	-84.68	-1.05
432.27	-85.14	3.86
433.90	-82.26	19.75
435.54	-80.02	-1.53
437.18	-78.70	-46.85
438.83	-78.51	-90.08
440.49	-80.01	-102.51
442.15	-81.09	-95.97
443.82	-78.62	-107.24
445.49	-75.45	-141.21
447.18	-75.63	176.25
448.86	-79.89	158.00
450.56	-84.92	169.07
452.26	-83.33	171.11
453.96	-78.27	149.02
455.68	-78.38	110.57
457.40	-80.74	83.71
459.12	-80.95	80.08
460.85	-79.77	62.75
462.59	-79.29	24.16
464.34	-81.65	-10.97
466.09	-85.24	-37.40
467.85	-87.43	-63.39
469.62	-87.27	-107.70
471.39	-86.45	-149.81
473.17	-88.24	-139.77
474.95	-89.75	-117.44
476.74	-87.46	-133.52
478.54	-82.69	-176.03
480.35	-81.56	132.40
482.16	-89.99	89.84
483.98	-95.13	91.86
485.81	-90.64	128.17
487.64	-88.94	114.02
489.48	-88.10	53.45
