Freq[Hz]	[dBV]	Phase[Deg]
75.01	-31.98	67.39
75.29	-32.01	65.80
75.58	-32.06	64.24
75.86	-32.10	62.73
76.15	-32.15	61.25
76.44	-32.20	59.83
76.73	-32.25	58.45
77.02	-32.30	57.11
77.31	-32.36	55.82
77.60	-32.42	54.57
77.89	-32.49	53.35
78.18	-32.55	52.18
78.48	-32.63	51.04
78.78	-32.70	49.94
79.07	-32.78	48.86
79.37	-32.87	47.82
79.67	-32.97	46.80
79.97	-33.06	45.81
80.27	-33.16	44.85
80.58	-33.26	43.90
80.88	-33.37	42.97
81.19	-33.47	42.06
81.49	-33.57	41.15
81.80	-33.67	40.26
82.11	-33.77	39.37
82.42	-33.86	38.49
82.73	-33.95	37.62
83.04	-34.04	36.75
83.35	-34.13	35.90
83.67	-34.21	35.07
83.99	-34.29	34.25
84.30	-34.38	33.46
84.62	-34.46	32.69
84.94	-34.55	31.94
85.26	-34.64	31.23
85.58	-34.73	30.55
85.90	-34.82	29.89
86.23	-34.91	29.26
86.55	-35.00	28.66
86.88	-35.09	28.08
87.21	-35.18	27.53
87.54	-35.27	27.00
87.87	-35.36	26.49
88.20	-35.44	25.99
88.53	-35.53	25.52
88.87	-35.61	25.06
89.20	-35.69	24.62
89.54	-35.76	24.19
89.88	-35.84	23.76
90.22	-35.91	23.35
90.56	-35.99	22.95
90.90	-36.06	22.54
91.24	-36.13	22.15
91.59	-36.20	21.75
91.93	-36.26	21.36
92.28	-36.33	20.97
92.63	-36.39	20.57
92.98	-36.45	20.18
93.33	-36.52	19.79
93.68	-36.58	19.39
94.03	-36.64	19.00
94.39	-36.69	18.60
94.74	-36.75	18.21
95.10	-36.81	17.82
95.46	-36.86	17.44
95.82	-36.92	17.08
96.18	-36.98	16.73
96.54	-37.03	16.41
96.91	-37.09	16.10
97.27	-37.15	15.82
97.64	-37.21	15.57
98.01	-37.26	15.32
98.38	-37.32	15.10
98.75	-37.39	14.88
99.12	-37.45	14.67
99.50	-37.51	14.46
99.87	-37.58	14.25
100.25	-37.64	14.04
100.63	-37.71	13.83
101.01	-37.77	13.62
101.39	-37.83	13.40
101.77	-37.88	13.19
102.16	-37.93	12.97
102.54	-37.97	12.75
102.93	-38.00	12.52
103.32	-38.03	12.30
103.71	-38.05	12.09
104.10	-38.07	11.88
104.49	-38.09	11.69
104.88	-38.12	11.51
105.28	-38.15	11.36
105.68	-38.20	11.23
106.08	-38.25	11.12
106.48	-38.32	11.01
106.88	-38.39	10.91
107.28	-38.46	10.79
107.69	-38.53	10.63
108.09	-38.59	10.44
108.50	-38.65	10.19
108.91	-38.70	9.87
109.32	-38.73	9.51
109.73	-38.77	9.13
110.15	-38.80	8.74
110.56	-38.82	8.37
110.98	-38.85	8.03
111.40	-38.88	7.74
111.82	-38.91	7.52
112.24	-38.94	7.36
112.67	-38.97	7.25
113.09	-39.01	7.17
113.52	-39.05	7.11
113.95	-39.08	7.06
114.38	-39.12	7.01
114.81	-39.16	6.94
115.24	-39.19	6.86
115.68	-39.23	6.76
116.11	-39.26	6.66
116.55	-39.30	6.53
116.99	-39.33	6.39
117.43	-39.37	6.24
117.87	-39.40	6.08
118.32	-39.44	5.92
118.77	-39.47	5.76
119.21	-39.51	5.61
119.66	-39.55	5.49
120.12	-39.59	5.39
120.57	-39.63	5.33
121.02	-39.67	5.29
121.48	-39.71	5.26
121.94	-39.75	5.20
122.40	-39.78	5.10
122.86	-39.81	4.95
123.32	-39.84	4.72
123.79	-39.85	4.42
124.26	-39.87	4.09
124.73	-39.87	3.76
125.20	-39.88	3.47
125.67	-39.88	3.25
126.14	-39.89	3.15
126.62	-39.90	3.16
127.10	-39.90	3.26
127.58	-39.92	3.40
128.06	-39.93	3.54
128.54	-39.95	3.64
129.03	-39.98	3.65
129.51	-40.01	3.55
130.00	-40.05	3.36
130.49	-40.09	3.11
130.98	-40.13	2.84
131.48	-40.17	2.58
131.98	-40.21	2.35
132.47	-40.24	2.18
132.97	-40.27	2.05
133.48	-40.30	1.97
133.98	-40.32	1.93
134.48	-40.35	1.91
134.99	-40.37	1.91
135.50	-40.40	1.93
136.01	-40.43	1.94
136.53	-40.46	1.95
137.04	-40.48	1.95
137.56	-40.51	1.93
138.08	-40.53	1.87
138.60	-40.55	1.79
139.12	-40.57	1.69
139.65	-40.59	1.57
140.17	-40.60	1.45
140.70	-40.61	1.32
141.23	-40.61	1.20
141.77	-40.62	1.08
142.30	-40.62	0.97
142.84	-40.63	0.88
143.38	-40.64	0.79
143.92	-40.66	0.73
144.46	-40.69	0.67
145.01	-40.72	0.61
145.55	-40.76	0.54
146.10	-40.79	0.44
146.65	-40.82	0.29
147.21	-40.85	0.11
147.76	-40.88	-0.07
148.32	-40.90	-0.21
148.88	-40.92	-0.28
149.44	-40.94	-0.23
150.01	-40.96	-0.04
150.57	-40.98	0.22
151.14	-41.00	0.47
151.71	-41.02	0.64
152.28	-41.05	0.63
152.86	-41.08	0.39
153.43	-41.12	-0.02
154.01	-41.16	-0.52
154.59	-41.18	-1.00
155.18	-41.19	-1.34
155.76	-41.17	-1.48
156.35	-41.15	-1.42
156.94	-41.11	-1.25
157.53	-41.08	-1.03
158.13	-41.06	-0.86
158.72	-41.07	-0.80
159.32	-41.10	-0.84
159.93	-41.13	-0.96
160.53	-41.18	-1.12
161.13	-41.21	-1.30
161.74	-41.24	-1.47
162.35	-41.26	-1.62
162.97	-41.27	-1.76
163.58	-41.27	-1.87
164.20	-41.28	-1.95
164.82	-41.29	-2.02
165.44	-41.30	-2.08
166.06	-41.30	-2.15
166.69	-41.31	-2.27
167.32	-41.30	-2.43
167.95	-41.29	-2.64
168.58	-41.28	-2.83
169.22	-41.28	-2.95
169.86	-41.29	-2.95
170.50	-41.33	-2.79
171.14	-41.37	-2.55
171.79	-41.43	-2.31
172.44	-41.47	-2.20
173.09	-41.50	-2.32
173.74	-41.52	-2.68
174.40	-41.52	-3.17
175.06	-41.51	-3.64
175.72	-41.50	-3.95
176.38	-41.50	-3.99
177.04	-41.50	-3.81
177.71	-41.51	-3.52
178.38	-41.52	-3.24
179.06	-41.53	-3.07
179.73	-41.55	-3.04
180.41	-41.56	-3.11
181.09	-41.57	-3.24
181.77	-41.58	-3.37
182.46	-41.57	-3.46
183.15	-41.56	-3.54
183.84	-41.56	-3.60
184.53	-41.56	-3.67
185.23	-41.57	-3.76
185.93	-41.60	-3.89
186.63	-41.62	-4.05
187.33	-41.65	-4.25
188.04	-41.67	-4.50
188.75	-41.68	-4.77
189.46	-41.69	-5.02
190.18	-41.69	-5.19
190.90	-41.70	-5.26
191.62	-41.71	-5.23
192.34	-41.73	-5.17
193.07	-41.75	-5.15
193.79	-41.78	-5.21
194.53	-41.81	-5.34
195.26	-41.83	-5.47
196.00	-41.83	-5.51
196.74	-41.82	-5.40
197.48	-41.78	-5.17
198.22	-41.75	-4.96
198.97	-41.75	-4.89
199.72	-41.79	-5.08
200.48	-41.86	-5.50
201.23	-41.93	-5.99
201.99	-41.97	-6.39
202.75	-41.95	-6.56
203.52	-41.88	-6.52
204.29	-41.80	-6.37
205.06	-41.75	-6.22
205.83	-41.75	-6.17
206.61	-41.79	-6.19
207.39	-41.84	-6.28
208.17	-41.89	-6.41
208.96	-41.91	-6.56
209.74	-41.91	-6.71
210.54	-41.91	-6.83
211.33	-41.92	-6.92
212.13	-41.92	-6.97
212.93	-41.93	-7.01
213.73	-41.92	-7.05
214.54	-41.89	-7.12
215.35	-41.86	-7.20
216.16	-41.84	-7.25
216.98	-41.88	-7.24
217.80	-41.97	-7.16
218.62	-42.07	-7.09
219.44	-42.13	-7.15
220.27	-42.13	-7.40
221.10	-42.06	-7.79
221.94	-41.98	-8.16
222.77	-41.93	-8.36
223.61	-41.96	-8.30
224.46	-42.02	-8.09
225.30	-42.09	-7.90
226.15	-42.13	-7.86
227.01	-42.14	-7.98
227.86	-42.13	-8.13
228.72	-42.11	-8.21
229.59	-42.10	-8.17
230.45	-42.10	-8.07
231.32	-42.10	-8.02
232.20	-42.10	-8.08
233.07	-42.10	-8.24
233.95	-42.10	-8.42
234.84	-42.07	-8.57
235.72	-42.04	-8.66
236.61	-42.02	-8.75
237.50	-42.01	-8.85
238.40	-42.03	-9.01
239.30	-42.06	-9.19
240.20	-42.07	-9.35
241.11	-42.05	-9.48
242.02	-42.02	-9.60
242.93	-42.02	-9.75
243.85	-42.08	-9.95
244.77	-42.17	-10.18
245.69	-42.23	-10.35
246.62	-42.19	-10.41
247.55	-42.08	-10.34
248.48	-41.98	-10.22
249.42	-41.97	-10.12
250.36	-42.07	-10.07
251.31	-42.20	-10.11
252.26	-42.28	-10.23
253.21	-42.27	-10.43
254.16	-42.23	-10.66
255.12	-42.18	-10.84
256.09	-42.18	-10.96
257.05	-42.19	-11.03
258.02	-42.20	-11.11
259.00	-42.20	-11.22
259.97	-42.22	-11.36
260.95	-42.26	-11.54
261.94	-42.34	-11.75
262.93	-42.39	-11.93
263.92	-42.36	-12.06
264.92	-42.25	-12.09
265.92	-42.13	-12.08
266.92	-42.12	-12.05
267.93	-42.24	-12.05
268.94	-42.38	-12.08
269.95	-42.44	-12.16
270.97	-42.38	-12.28
271.99	-42.29	-12.37
273.02	-42.25	-12.40
274.05	-42.27	-12.37
275.08	-42.32	-12.37
276.12	-42.33	-12.45
277.16	-42.32	-12.59
278.21	-42.32	-12.71
279.26	-42.34	-12.74
280.31	-42.38	-12.76
281.37	-42.42	-12.90
282.43	-42.44	-13.23
283.50	-42.45	-13.57
284.57	-42.46	-13.70
285.64	-42.47	-13.60
286.72	-42.48	-13.51
287.80	-42.48	-13.67
288.89	-42.47	-13.95
289.98	-42.48	-13.95
291.07	-42.50	-13.43
292.17	-42.52	-12.87
293.27	-42.51	-12.97
294.38	-42.46	-13.91
295.49	-42.41	-14.79
296.61	-42.40	-14.71
297.73	-42.43	-13.82
298.85	-42.46	-13.07
299.98	-42.49	-13.17
301.11	-42.49	-13.79
302.25	-42.49	-14.31
303.39	-42.49	-14.51
304.53	-42.48	-14.55
305.68	-42.47	-14.61
306.83	-42.48	-14.69
307.99	-42.53	-14.68
309.15	-42.61	-14.61
310.32	-42.64	-14.70
311.49	-42.52	-15.12
312.67	-42.36	-15.59
313.85	-42.33	-15.65
315.03	-42.46	-15.20
316.22	-42.59	-14.79
317.41	-42.59	-14.95
318.61	-42.49	-15.48
319.81	-42.43	-15.88
321.02	-42.47	-15.96
322.23	-42.53	-15.97
323.45	-42.55	-16.11
324.67	-42.56	-16.29
325.89	-42.59	-16.38
327.12	-42.65	-16.39
328.36	-42.68	-16.48
329.60	-42.68	-16.73
330.84	-42.66	-16.93
332.09	-42.67	-16.89
333.34	-42.69	-16.79
334.60	-42.67	-16.94
335.86	-42.64	-17.26
337.13	-42.68	-17.26
338.40	-42.79	-16.77
339.68	-42.84	-16.47
340.96	-42.72	-17.01
342.25	-42.56	-17.77
343.54	-42.56	-17.76
344.83	-42.72	-17.08
346.14	-42.83	-16.70
347.44	-42.80	-17.04
348.75	-42.72	-17.52
350.07	-42.68	-17.68
351.39	-42.68	-17.64
352.72	-42.70	-17.61
354.05	-42.73	-17.82
355.38	-42.77	-18.43
356.72	-42.80	-18.96
358.07	-42.75	-18.51
359.42	-42.65	-17.41
360.78	-42.64	-17.24
362.14	-42.74	-18.42
363.51	-42.83	-19.26
364.88	-42.82	-18.74
366.25	-42.77	-18.00
367.64	-42.77	-18.12
369.02	-42.78	-18.56
370.42	-42.78	-18.62
371.81	-42.77	-18.55
373.22	-42.75	-18.80
374.63	-42.72	-19.19
376.04	-42.69	-19.29
377.46	-42.65	-19.23
378.88	-42.64	-19.43
380.31	-42.65	-19.71
381.75	-42.66	-19.60
383.19	-42.65	-19.45
384.63	-42.63	-20.14
386.09	-42.63	-21.13
387.54	-42.68	-20.76
389.00	-42.75	-19.55
390.47	-42.75	-19.77
391.95	-42.67	-21.29
393.43	-42.63	-21.92
394.91	-42.65	-21.40
396.40	-42.69	-21.07
397.90	-42.72	-21.36
399.40	-42.71	-21.90
400.90	-42.67	-22.24
402.42	-42.61	-22.04
403.94	-42.60	-22.03
405.46	-42.72	-23.39
406.99	-42.86	-24.88
408.53	-42.88	-24.53
410.07	-42.85	-23.67
411.61	-42.96	-24.28
413.17	-43.10	-25.20
414.73	-43.17	-24.96
416.29	-43.20	-24.35
417.86	-43.22	-24.19
419.44	-43.27	-24.01
421.02	-43.34	-23.61
422.61	-43.39	-23.51
424.21	-43.42	-23.74
425.81	-43.46	-23.72
427.41	-43.48	-23.56
429.03	-43.43	-23.79
430.65	-43.44	-23.90
432.27	-43.61	-23.32
433.90	-43.62	-22.92
435.54	-43.37	-23.32
437.18	-43.33	-23.51
438.83	-43.60	-23.16
440.49	-43.70	-23.08
442.15	-43.59	-23.28
