Freq[Hz]	[dBV]	Phase[Deg]
32.51	-37.12	-47.17
32.63	-36.98	-47.74
32.75	-36.84	-48.33
32.88	-36.70	-48.93
33.00	-36.56	-49.54
33.13	-36.42	-50.16
33.25	-36.28	-50.79
33.38	-36.14	-51.44
33.50	-36.00	-52.09
33.63	-35.86	-52.76
33.76	-35.72	-53.44
33.88	-35.57	-54.14
34.01	-35.43	-54.85
34.14	-35.29	-55.57
34.27	-35.15	-56.30
34.40	-35.01	-57.05
34.53	-34.87	-57.82
34.66	-34.72	-58.60
34.79	-34.58	-59.39
34.92	-34.44	-60.20
35.05	-34.30	-61.02
35.18	-34.16	-61.86
35.32	-34.01	-62.71
35.45	-33.87	-63.58
35.58	-33.73	-64.47
35.72	-33.59	-65.37
35.85	-33.45	-66.29
35.99	-33.32	-67.23
36.12	-33.18	-68.18
36.26	-33.04	-69.15
36.40	-32.91	-70.14
36.53	-32.77	-71.14
36.67	-32.64	-72.16
36.81	-32.51	-73.20
36.95	-32.38	-74.25
37.09	-32.26	-75.32
37.23	-32.13	-76.41
37.37	-32.01	-77.52
37.51	-31.89	-78.64
37.65	-31.77	-79.79
37.79	-31.66	-80.95
37.94	-31.55	-82.12
38.08	-31.44	-83.32
38.22	-31.34	-84.54
38.37	-31.23	-85.77
38.51	-31.14	-87.02
38.66	-31.04	-88.28
38.80	-30.95	-89.56
38.95	-30.86	-90.85
39.10	-30.78	-92.15
39.24	-30.70	-93.47
39.39	-30.62	-94.79
39.54	-30.55	-96.12
39.69	-30.48	-97.46
39.84	-30.42	-98.81
39.99	-30.36	-100.16
40.14	-30.30	-101.51
40.29	-30.25	-102.87
40.45	-30.21	-104.22
40.60	-30.16	-105.58
40.75	-30.13	-106.93
40.90	-30.09	-108.28
41.06	-30.06	-109.63
41.21	-30.04	-110.97
41.37	-30.02	-112.30
41.53	-30.01	-113.62
41.68	-29.99	-114.94
41.84	-29.99	-116.24
42.00	-29.99	-117.54
42.16	-29.99	-118.82
42.32	-29.99	-120.10
42.47	-30.00	-121.35
42.63	-30.01	-122.60
42.80	-30.02	-123.83
42.96	-30.04	-125.04
43.12	-30.06	-126.24
43.28	-30.08	-127.42
43.45	-30.11	-128.58
43.61	-30.13	-129.72
43.77	-30.16	-130.84
43.94	-30.19	-131.94
44.10	-30.22	-133.01
44.27	-30.26	-134.07
44.44	-30.29	-135.10
44.61	-30.32	-136.10
44.77	-30.36	-137.09
44.94	-30.40	-138.05
45.11	-30.43	-139.00
45.28	-30.47	-139.92
45.45	-30.51	-140.82
45.63	-30.55	-141.70
45.80	-30.59	-142.56
45.97	-30.63	-143.40
46.14	-30.67	-144.22
46.32	-30.71	-145.02
46.49	-30.75	-145.80
46.67	-30.79	-146.57
46.84	-30.83	-147.32
47.02	-30.87	-148.05
47.20	-30.91	-148.76
47.38	-30.95	-149.46
47.56	-30.99	-150.14
47.74	-31.03	-150.80
47.92	-31.06	-151.45
48.10	-31.10	-152.09
48.28	-31.14	-152.71
48.46	-31.17	-153.32
48.64	-31.21	-153.92
48.83	-31.24	-154.50
49.01	-31.28	-155.07
49.20	-31.31	-155.64
49.38	-31.35	-156.19
49.57	-31.38	-156.74
49.75	-31.41	-157.27
49.94	-31.44	-157.80
50.13	-31.47	-158.32
50.32	-31.50	-158.83
50.51	-31.53	-159.34
50.70	-31.56	-159.84
50.89	-31.59	-160.33
51.08	-31.61	-160.82
51.28	-31.64	-161.30
51.47	-31.66	-161.77
51.66	-31.69	-162.24
51.86	-31.71	-162.70
52.05	-31.73	-163.16
52.25	-31.75	-163.61
52.45	-31.77	-164.06
52.65	-31.79	-164.50
52.85	-31.80	-164.94
53.04	-31.82	-165.38
53.24	-31.83	-165.81
53.45	-31.84	-166.24
53.65	-31.85	-166.66
53.85	-31.86	-167.08
54.05	-31.87	-167.50
54.26	-31.87	-167.91
54.46	-31.88	-168.31
54.67	-31.88	-168.71
54.87	-31.89	-169.10
55.08	-31.89	-169.49
55.29	-31.89	-169.87
55.50	-31.89	-170.25
55.71	-31.88	-170.62
55.92	-31.88	-170.98
56.13	-31.87	-171.34
56.34	-31.87	-171.70
56.55	-31.86	-172.04
56.77	-31.85	-172.39
56.98	-31.84	-172.73
57.19	-31.83	-173.06
57.41	-31.82	-173.40
57.63	-31.81	-173.73
57.84	-31.80	-174.06
58.06	-31.78	-174.38
58.28	-31.77	-174.71
58.50	-31.75	-175.03
58.72	-31.74	-175.35
58.94	-31.72	-175.68
59.17	-31.71	-176.00
59.39	-31.69	-176.32
59.61	-31.67	-176.65
59.84	-31.65	-176.98
60.06	-31.63	-177.31
60.29	-31.61	-177.64
60.52	-31.58	-177.97
60.75	-31.56	-178.31
60.98	-31.54	-178.65
61.21	-31.51	-179.00
61.44	-31.48	-179.35
61.67	-31.45	-179.70
61.90	-31.42	179.94
62.14	-31.39	179.58
62.37	-31.35	179.21
62.61	-31.31	178.83
62.84	-31.28	178.46
63.08	-31.24	178.08
63.32	-31.19	177.70
63.56	-31.15	177.31
63.80	-31.10	176.93
64.04	-31.06	176.54
64.28	-31.01	176.15
64.52	-30.95	175.76
64.76	-30.90	175.36
65.01	-30.84	174.97
65.25	-30.79	174.58
65.50	-30.73	174.18
65.75	-30.66	173.78
66.00	-30.60	173.38
66.24	-30.54	172.97
66.49	-30.47	172.56
66.75	-30.40	172.14
67.00	-30.33	171.72
67.25	-30.26	171.29
67.50	-30.19	170.85
67.76	-30.11	170.41
68.01	-30.04	169.96
68.27	-29.96	169.50
68.53	-29.88	169.03
68.79	-29.80	168.55
69.05	-29.72	168.06
69.31	-29.64	167.55
69.57	-29.55	167.04
69.83	-29.46	166.51
70.09	-29.37	165.96
70.36	-29.27	165.40
70.62	-29.18	164.82
70.89	-29.08	164.23
71.16	-28.98	163.62
71.43	-28.87	163.00
71.70	-28.76	162.35
71.97	-28.65	161.69
72.24	-28.54	161.02
72.51	-28.42	160.32
72.79	-28.30	159.60
73.06	-28.18	158.87
73.34	-28.05	158.12
73.61	-27.92	157.35
73.89	-27.79	156.55
74.17	-27.66	155.73
74.45	-27.52	154.88
74.73	-27.38	154.01
75.01	-27.24	153.10
75.29	-27.10	152.16
75.58	-26.95	151.18
75.86	-26.80	150.16
76.15	-26.65	149.10
76.44	-26.50	147.99
76.73	-26.35	146.84
77.02	-26.19	145.63
77.31	-26.04	144.37
77.60	-25.88	143.04
77.89	-25.72	141.66
78.18	-25.56	140.21
78.48	-25.40	138.68
78.78	-25.24	137.08
79.07	-25.08	135.40
79.37	-24.92	133.64
79.67	-24.77	131.79
