Freq[Hz]	[dBV]	Phase[Deg]
31.78	-91.77	71.53
31.90	-91.83	73.32
32.02	-91.87	74.08
32.14	-91.89	73.74
32.26	-91.89	72.19
32.39	-91.86	69.40
32.51	-91.81	65.46
32.63	-91.74	60.44
32.75	-91.65	54.44
32.88	-91.54	47.55
33.00	-91.41	39.88
33.13	-91.25	31.50
33.25	-91.07	22.54
33.38	-90.87	13.09
33.50	-90.65	3.25
33.63	-90.41	-6.87
33.76	-90.15	-17.15
33.88	-89.87	-27.49
34.01	-89.57	-37.76
34.14	-89.25	-47.86
34.27	-88.91	-57.66
34.40	-88.55	-67.04
34.53	-88.17	-75.87
34.66	-87.77	-84.02
34.79	-87.35	-91.36
34.92	-86.92	-97.76
35.05	-86.46	-103.08
35.18	-85.99	-107.18
35.32	-85.50	-109.98
35.45	-85.00	-111.52
35.58	-84.50	-111.88
35.72	-83.99	-111.12
35.85	-83.49	-109.32
35.99	-83.00	-106.54
36.12	-82.53	-102.87
36.26	-82.08	-98.39
36.40	-81.67	-93.16
36.53	-81.28	-87.28
36.67	-80.94	-80.83
36.81	-80.65	-73.88
36.95	-80.42	-66.53
37.09	-80.25	-58.87
37.23	-80.15	-50.98
37.37	-80.12	-42.97
37.51	-80.19	-34.92
37.65	-80.34	-26.93
37.79	-80.59	-19.11
37.94	-80.96	-11.55
38.08	-81.43	-4.37
38.22	-82.03	2.36
38.37	-82.75	8.59
38.51	-83.56	14.33
38.66	-84.45	19.56
38.80	-85.42	24.26
38.95	-86.45	28.44
39.10	-87.51	32.08
39.24	-88.61	35.17
39.39	-89.72	37.70
39.54	-90.82	39.66
39.69	-91.91	41.04
39.84	-92.96	41.82
39.99	-93.95	42.01
40.14	-94.88	41.58
40.29	-95.72	40.52
40.45	-96.46	38.83
40.60	-97.07	36.48
40.75	-97.54	33.48
40.90	-97.86	29.81
41.06	-97.99	25.45
41.21	-97.93	20.41
41.37	-97.70	14.73
41.53	-97.32	8.46
41.68	-96.80	1.65
41.84	-96.16	-5.67
42.00	-95.41	-13.43
42.16	-94.59	-21.60
42.32	-93.70	-30.12
42.47	-92.77	-38.94
42.63	-91.82	-48.01
42.80	-90.86	-57.27
42.96	-89.93	-66.66
43.12	-89.04	-76.14
43.28	-88.20	-85.63
43.45	-87.46	-95.09
43.61	-86.83	-104.45
43.77	-86.32	-113.65
43.94	-85.98	-122.63
44.10	-85.81	-131.32
44.27	-85.81	-139.72
44.44	-85.95	-147.81
44.61	-86.22	-155.59
44.77	-86.60	-163.04
44.94	-87.07	-170.17
45.11	-87.60	-176.96
45.28	-88.17	176.59
45.45	-88.76	170.49
45.63	-89.36	164.76
45.80	-89.93	159.39
45.97	-90.46	154.40
46.14	-90.91	149.79
46.32	-91.28	145.58
46.49	-91.52	141.77
46.67	-91.61	138.38
46.84	-91.54	135.40
47.02	-91.26	132.85
47.20	-90.81	130.73
47.38	-90.18	129.05
47.56	-89.39	127.79
47.74	-88.48	126.97
47.92	-87.44	126.58
48.10	-86.31	126.62
48.28	-85.11	127.09
48.46	-83.85	127.99
48.64	-82.55	129.32
48.83	-81.24	131.08
49.01	-79.94	133.27
49.20	-78.66	135.89
49.38	-77.44	138.94
49.57	-76.30	142.42
49.75	-75.26	146.32
49.94	-74.34	150.64
