Freq[Hz]	[dBV]	Phase[Deg]
108.91	-75.61	-150.28
109.32	-74.74	-144.70
109.73	-73.77	-137.47
110.15	-72.82	-129.45
110.56	-72.01	-121.54
110.98	-71.45	-114.66
111.40	-71.28	-109.75
111.82	-71.54	-107.43
112.24	-72.12	-107.55
112.67	-72.89	-109.82
113.09	-73.69	-113.95
113.52	-74.37	-119.63
113.95	-74.79	-126.55
114.38	-74.79	-134.40
114.81	-74.31	-142.84
115.24	-73.47	-151.47
115.68	-72.42	-159.88
116.11	-71.30	-167.65
116.55	-70.26	-174.36
116.99	-69.46	-179.56
117.43	-69.04	177.16
117.87	-69.05	175.85
118.32	-69.40	176.21
118.77	-70.01	177.91
119.21	-70.80	-179.38
119.66	-71.67	-176.00
120.12	-72.56	-172.30
120.57	-73.37	-168.59
121.02	-74.11	-165.12
121.48	-74.77	-162.07
121.94	-75.35	-159.66
122.40	-75.88	-158.08
122.86	-76.34	-157.57
123.32	-76.74	-158.31
123.79	-77.09	-160.16
124.26	-77.36	-162.70
124.73	-77.54	-165.49
125.20	-77.62	-168.09
125.67	-77.59	-170.03
126.14	-77.43	-170.87
126.62	-77.14	-170.55
127.10	-76.74	-169.69
127.58	-76.26	-168.93
128.06	-75.72	-168.95
128.54	-75.15	-170.45
129.03	-74.58	-174.12
129.51	-74.04	179.80
130.00	-73.57	172.03
130.49	-73.21	163.44
130.98	-73.02	154.89
131.48	-73.05	147.28
131.98	-73.33	141.52
132.47	-73.89	138.03
132.97	-74.66	136.35
133.48	-75.58	135.89
133.98	-76.59	136.08
134.48	-77.60	136.29
134.99	-78.55	135.94
135.50	-79.37	134.66
136.01	-79.95	132.41
136.53	-80.22	129.16
137.04	-80.07	124.86
137.56	-79.41	119.50
138.08	-78.17	113.07
138.60	-76.54	106.05
139.12	-74.87	99.13
139.65	-73.50	93.03
140.17	-72.77	88.50
140.70	-73.07	86.29
141.23	-74.54	86.68
141.77	-76.81	88.65
142.30	-79.40	90.98
142.84	-81.81	92.38
143.38	-83.55	91.57
143.92	-84.14	87.39
144.46	-83.66	80.54
145.01	-82.53	73.02
145.55	-81.19	66.85
146.10	-80.08	64.11
146.65	-79.65	66.90
147.21	-80.09	75.67
147.76	-81.10	87.99
148.32	-82.31	101.10
148.88	-83.36	112.21
149.44	-83.89	118.43
150.01	-83.65	117.63
150.57	-82.84	110.40
151.14	-81.77	97.98
151.71	-80.75	81.62
152.28	-80.11	62.59
152.86	-80.10	42.22
153.43	-80.63	21.95
154.01	-81.47	3.28
154.59	-82.38	-12.25
155.18	-83.12	-23.07
155.76	-83.49	-28.02
156.35	-83.50	-28.90
156.94	-83.25	-28.72
157.53	-82.85	-30.60
158.13	-82.41	-37.71
158.72	-82.03	-52.56
159.32	-81.70	-73.35
159.93	-81.38	-96.64
160.53	-81.02	-118.91
161.13	-80.59	-136.58
161.74	-80.06	-146.90
162.35	-79.56	-150.80
162.97	-79.25	-150.19
163.58	-79.28	-147.00
164.20	-79.81	-143.21
164.82	-80.86	-140.19
165.44	-82.08	-137.91
166.06	-83.11	-136.19
166.69	-83.55	-134.82
167.32	-83.02	-133.62
167.95	-81.56	-132.87
168.58	-79.64	-133.32
169.22	-77.76	-135.73
169.86	-76.42	-140.92
170.50	-75.99	-149.38
171.14	-76.17	-160.02
171.79	-76.39	-171.16
172.44	-76.08	178.92
173.09	-74.66	171.92
173.74	-72.16	167.90
174.40	-69.46	164.43
175.06	-67.55	158.83
175.72	-67.45	148.38
176.38	-69.91	131.28
177.04	-74.26	111.18
177.71	-79.30	93.66
178.38	-83.84	84.42
179.06	-86.66	89.01
179.73	-87.46	106.78
180.41	-86.84	130.95
181.09	-85.45	154.32
181.77	-83.94	169.53
182.46	-82.76	172.30
183.15	-81.86	165.62
183.84	-81.13	153.56
184.53	-80.45	140.30
185.23	-79.70	129.58
185.93	-78.93	122.74
186.63	-78.21	120.42
187.33	-77.59	123.30
188.04	-77.14	131.62
188.75	-76.76	142.25
189.46	-76.29	150.28
190.18	-75.55	150.67
190.90	-74.41	138.79
191.62	-73.07	116.54
192.34	-71.99	90.32
193.07	-71.65	66.77
193.79	-72.51	52.31
194.53	-74.38	47.97
195.26	-76.60	50.44
196.00	-78.47	56.24
196.74	-79.32	61.94
197.48	-79.14	66.12
198.22	-78.38	68.99
198.97	-77.56	70.76
199.72	-77.14	71.61
200.48	-77.15	70.89
201.23	-77.31	67.41
201.99	-77.34	59.96
202.75	-76.99	47.66
203.52	-76.30	32.56
204.29	-75.47	18.05
205.06	-74.69	7.64
205.83	-74.15	3.73
206.61	-74.02	3.82
207.39	-74.47	3.96
208.17	-75.68	0.15
208.96	-77.63	-8.80
209.74	-79.85	-17.70
210.54	-81.79	-20.38
211.33	-82.91	-10.82
212.13	-83.14	10.13
212.93	-82.86	34.52
213.73	-82.47	53.90
214.54	-82.34	60.85
215.35	-82.39	56.23
216.16	-82.39	44.39
216.98	-82.08	29.76
217.80	-81.36	15.29
218.62	-80.48	0.57
219.44	-79.71	-15.25
220.27	-79.36	-32.89
221.10	-79.68	-51.43
221.94	-80.88	-68.77
222.77	-83.22	-82.75
223.61	-86.62	-91.78
224.46	-90.25	-95.82
225.30	-93.14	-95.12
226.15	-94.36	-90.18
227.01	-93.91	-84.44
227.86	-92.42	-83.31
228.72	-90.50	-92.33
229.59	-88.63	-113.24
230.45	-86.88	-140.00
231.32	-85.33	-165.50
232.20	-83.99	176.40
233.07	-82.92	165.05
233.95	-82.11	157.18
234.84	-81.61	149.53
235.72	-81.45	141.40
236.61	-81.73	134.51
237.50	-82.52	130.71
238.40	-83.68	130.87
239.30	-84.60	133.66
240.20	-84.58	137.42
241.11	-83.11	140.46
242.02	-80.52	140.97
242.93	-77.41	137.06
243.85	-74.38	127.04
244.77	-72.04	111.13
245.69	-70.98	90.55
246.62	-71.79	66.71
247.55	-74.10	43.21
248.48	-76.73	25.62
249.42	-78.49	19.46
250.36	-78.98	24.16
251.31	-78.82	31.46
252.26	-78.71	32.53
253.21	-78.99	24.24
254.16	-79.43	12.85
255.12	-79.72	5.62
256.09	-79.69	5.57
257.05	-79.45	7.33
258.02	-79.13	4.39
259.00	-79.01	-5.81
259.97	-79.63	-17.24
260.95	-81.58	-22.62
261.94	-84.85	-18.81
262.93	-88.10	-11.82
263.92	-89.84	-8.97
264.92	-89.31	-14.21
265.92	-87.42	-24.64
266.92	-85.24	-36.54
267.93	-83.58	-47.88
268.94	-82.78	-59.54
269.95	-83.12	-72.73
270.97	-84.41	-90.34
271.99	-85.78	-117.41
273.02	-86.39	-158.66
274.05	-86.18	151.87
275.08	-85.85	109.90
276.12	-86.05	90.12
277.16	-86.51	89.73
278.21	-86.39	95.39
279.26	-85.03	94.99
280.31	-83.03	85.21
281.37	-81.41	65.81
282.43	-80.81	39.02
283.50	-80.79	14.23
284.57	-80.70	2.11
285.64	-80.34	4.32
286.72	-80.17	9.16
287.80	-80.66	4.65
288.89	-81.59	-8.78
289.98	-82.24	-21.83
291.07	-82.06	-27.09
292.17	-81.30	-27.99
293.27	-80.50	-31.21
294.38	-80.02	-38.67
295.49	-79.98	-43.32
296.61	-80.44	-37.82
297.73	-81.08	-25.04
298.85	-81.31	-15.24
299.98	-80.72	-16.52
301.11	-79.57	-27.37
302.25	-78.31	-43.91
303.39	-77.36	-62.18
304.53	-77.02	-78.09
305.68	-77.54	-88.46
306.83	-78.60	-96.15
307.99	-79.67	-106.35
309.15	-80.37	-120.39
310.32	-80.54	-133.25
311.49	-80.16	-140.37
312.67	-79.97	-145.74
313.85	-81.10	-157.12
315.03	-83.72	-176.10
316.22	-86.35	166.28
317.41	-87.57	158.13
318.61	-87.21	154.63
319.81	-85.62	145.80
321.02	-83.44	129.13
322.23	-81.61	112.26
323.45	-80.88	101.03
324.67	-80.70	89.66
325.89	-80.28	69.69
327.12	-79.69	43.93
328.36	-79.80	24.83
329.60	-81.03	19.01
330.84	-82.69	18.22
332.09	-83.93	13.18
333.34	-84.22	3.19
334.60	-83.18	-8.84
335.86	-81.67	-20.39
337.13	-81.81	-29.36
338.40	-84.65	-36.32
339.68	-88.25	-48.52
340.96	-90.46	-70.05
342.25	-90.62	-79.53
343.54	-88.73	-48.53
344.83	-85.64	7.48
346.14	-82.99	37.93
347.44	-81.74	22.90
348.75	-81.74	-6.79
350.07	-82.66	-23.26
351.39	-83.87	-22.76
352.72	-84.62	-7.91
354.05	-83.89	8.54
355.38	-80.75	11.04
356.72	-76.63	-2.19
358.07	-74.49	-23.84
359.42	-74.99	-47.72
360.78	-76.33	-69.04
362.14	-77.83	-86.54
363.51	-80.89	-104.73
364.88	-85.67	-121.66
366.25	-88.77	-117.69
367.64	-87.47	-83.05
369.02	-83.83	-55.48
370.42	-81.00	-72.30
371.81	-81.94	-108.37
373.22	-88.47	-121.92
374.63	-94.75	-101.22
376.04	-92.67	-50.47
377.46	-84.47	-0.59
378.88	-77.76	6.47
380.31	-75.44	-25.99
381.75	-77.10	-65.61
383.19	-79.89	-92.90
384.63	-79.46	-99.44
386.09	-76.41	-95.88
387.54	-75.22	-106.86
389.00	-76.83	-130.67
390.47	-79.05	-143.71
391.95	-80.75	-145.62
393.43	-81.89	-155.68
394.91	-83.58	-170.88
396.40	-87.63	-170.18
397.90	-92.21	-153.29
399.40	-93.01	-135.64
400.90	-90.80	-117.88
402.42	-89.62	-91.91
403.94	-89.45	-72.41
405.46	-88.04	-82.85
406.99	-85.93	-101.12
408.53	-84.74	-90.28
410.07	-83.89	-69.31
411.61	-82.19	-71.37
413.17	-79.84	-88.51
414.73	-77.59	-105.68
416.29	-76.62	-126.60
417.86	-77.78	-152.96
419.44	-80.95	-171.57
421.02	-84.72	-172.40
422.61	-85.92	-155.01
424.21	-84.61	-133.35
425.81	-84.37	-134.73
427.41	-85.21	-162.24
429.03	-84.79	162.51
430.65	-84.66	161.03
432.27	-86.85	-138.30
433.90	-88.06	-86.18
435.54	-85.57	-93.97
437.18	-81.50	-106.57
438.83	-78.20	-98.43
440.49	-77.23	-101.20
442.15	-77.30	-118.67
443.82	-75.71	-133.76
445.49	-73.98	-145.27
447.18	-74.06	-156.43
448.86	-74.31	-164.84
450.56	-73.57	-170.09
452.26	-72.27	-176.11
453.96	-71.32	172.58
455.68	-71.49	153.27
457.40	-72.05	133.86
459.12	-72.48	119.28
460.85	-73.88	101.30
462.59	-77.65	89.44
464.34	-84.23	106.17
466.09	-87.56	132.39
467.85	-83.35	143.83
469.62	-78.76	148.46
471.39	-77.42	147.38
473.17	-77.52	132.53
474.95	-78.21	118.61
476.74	-78.82	118.44
