Freq[Hz]	[dBV]	Phase[Deg]
104.88	-39.23	12.66
105.28	-39.30	12.43
105.68	-39.37	12.16
106.08	-39.44	11.88
106.48	-39.52	11.57
106.88	-39.60	11.25
107.28	-39.68	10.91
107.69	-39.75	10.57
108.09	-39.82	10.23
108.50	-39.87	9.89
108.91	-39.92	9.56
109.32	-39.96	9.24
109.73	-39.99	8.94
110.15	-40.02	8.65
110.56	-40.06	8.38
110.98	-40.09	8.14
111.40	-40.14	7.91
111.82	-40.19	7.71
112.24	-40.25	7.53
112.67	-40.32	7.35
113.09	-40.39	7.19
113.52	-40.45	7.02
113.95	-40.51	6.84
114.38	-40.56	6.65
114.81	-40.59	6.44
115.24	-40.62	6.23
115.68	-40.65	6.01
116.11	-40.67	5.82
116.55	-40.69	5.65
116.99	-40.72	5.51
117.43	-40.76	5.43
117.87	-40.80	5.39
118.32	-40.85	5.38
118.77	-40.90	5.39
119.21	-40.96	5.39
119.66	-41.03	5.36
120.12	-41.09	5.29
120.57	-41.16	5.17
121.02	-41.23	4.99
121.48	-41.29	4.76
121.94	-41.35	4.51
122.40	-41.40	4.22
122.86	-41.43	3.92
123.32	-41.44	3.61
123.79	-41.44	3.31
124.26	-41.43	3.03
124.73	-41.41	2.79
125.20	-41.40	2.62
125.67	-41.39	2.53
126.14	-41.41	2.54
126.62	-41.44	2.64
127.10	-41.49	2.79
127.58	-41.54	2.95
128.06	-41.60	3.07
128.54	-41.67	3.09
129.03	-41.72	2.97
129.51	-41.77	2.69
130.00	-41.80	2.30
130.49	-41.83	1.86
130.98	-41.86	1.42
131.48	-41.89	1.06
131.98	-41.91	0.84
132.47	-41.94	0.77
132.97	-41.96	0.81
133.48	-41.99	0.92
133.98	-42.03	1.04
134.48	-42.07	1.12
134.99	-42.11	1.10
135.50	-42.16	0.97
136.01	-42.21	0.76
136.53	-42.26	0.50
137.04	-42.29	0.25
137.56	-42.31	0.02
138.08	-42.32	-0.14
138.60	-42.30	-0.23
139.12	-42.29	-0.26
139.65	-42.27	-0.27
140.17	-42.25	-0.26
140.70	-42.26	-0.25
141.23	-42.28	-0.26
141.77	-42.32	-0.30
142.30	-42.36	-0.37
142.84	-42.41	-0.47
143.38	-42.45	-0.62
143.92	-42.48	-0.81
144.46	-42.49	-1.03
145.01	-42.50	-1.26
145.55	-42.51	-1.47
146.10	-42.51	-1.62
146.65	-42.53	-1.69
147.21	-42.55	-1.68
147.76	-42.58	-1.60
148.32	-42.61	-1.49
148.88	-42.65	-1.38
149.44	-42.69	-1.29
150.01	-42.74	-1.26
150.57	-42.78	-1.28
151.14	-42.81	-1.35
151.71	-42.84	-1.48
152.28	-42.86	-1.66
152.86	-42.87	-1.88
153.43	-42.88	-2.12
154.01	-42.87	-2.35
154.59	-42.87	-2.53
155.18	-42.87	-2.63
155.76	-42.88	-2.64
156.35	-42.90	-2.56
156.94	-42.91	-2.45
157.53	-42.93	-2.37
158.13	-42.93	-2.35
158.72	-42.93	-2.45
159.32	-42.93	-2.62
159.93	-42.92	-2.83
160.53	-42.93	-3.01
161.13	-42.94	-3.11
161.74	-42.98	-3.10
162.35	-43.02	-3.02
162.97	-43.07	-2.93
163.58	-43.11	-2.89
164.20	-43.14	-2.98
164.82	-43.16	-3.22
165.44	-43.15	-3.56
166.06	-43.14	-3.91
166.69	-43.12	-4.20
167.32	-43.09	-4.35
167.95	-43.07	-4.36
168.58	-43.06	-4.27
169.22	-43.06	-4.12
169.86	-43.09	-3.97
170.50	-43.15	-3.85
171.14	-43.22	-3.80
171.79	-43.30	-3.83
172.44	-43.36	-3.95
173.09	-43.38	-4.17
173.74	-43.36	-4.48
174.40	-43.32	-4.81
175.06	-43.29	-5.08
175.72	-43.28	-5.20
176.38	-43.30	-5.14
177.04	-43.35	-4.93
177.71	-43.42	-4.69
178.38	-43.47	-4.51
179.06	-43.49	-4.50
179.73	-43.48	-4.65
180.41	-43.45	-4.88
181.09	-43.41	-5.10
181.77	-43.40	-5.21
182.46	-43.41	-5.18
183.15	-43.43	-5.08
183.84	-43.46	-5.00
184.53	-43.48	-5.06
185.23	-43.50	-5.32
185.93	-43.50	-5.71
186.63	-43.49	-6.12
187.33	-43.49	-6.42
188.04	-43.50	-6.53
188.75	-43.51	-6.47
189.46	-43.53	-6.36
190.18	-43.56	-6.30
190.90	-43.59	-6.40
191.62	-43.62	-6.65
192.34	-43.65	-6.94
193.07	-43.68	-7.19
193.79	-43.69	-7.29
194.53	-43.69	-7.23
195.26	-43.68	-7.07
196.00	-43.68	-6.88
196.74	-43.68	-6.72
197.48	-43.68	-6.62
198.22	-43.69	-6.62
198.97	-43.71	-6.75
199.72	-43.73	-7.01
200.48	-43.74	-7.37
201.23	-43.76	-7.73
201.99	-43.76	-7.99
202.75	-43.76	-8.07
203.52	-43.74	-8.00
204.29	-43.71	-7.88
205.06	-43.69	-7.80
205.83	-43.66	-7.85
206.61	-43.64	-7.97
207.39	-43.64	-8.11
208.17	-43.67	-8.17
208.96	-43.72	-8.14
209.74	-43.78	-8.09
210.54	-43.83	-8.11
211.33	-43.84	-8.29
212.13	-43.82	-8.62
212.93	-43.77	-8.94
213.73	-43.72	-9.12
214.54	-43.69	-9.03
215.35	-43.68	-8.77
216.16	-43.69	-8.50
216.98	-43.74	-8.40
217.80	-43.82	-8.57
218.62	-43.90	-8.88
219.44	-43.94	-9.19
220.27	-43.92	-9.36
221.10	-43.85	-9.40
221.94	-43.78	-9.41
222.77	-43.76	-9.48
223.61	-43.80	-9.66
224.46	-43.89	-9.85
225.30	-43.96	-9.95
226.15	-43.99	-9.84
227.01	-43.97	-9.57
227.86	-43.94	-9.32
228.72	-43.94	-9.25
229.59	-43.96	-9.43
230.45	-44.00	-9.72
231.32	-44.03	-9.97
232.20	-44.00	-10.03
233.07	-43.95	-9.97
233.95	-43.90	-9.93
234.84	-43.87	-10.06
235.72	-43.88	-10.36
236.61	-43.90	-10.70
237.50	-43.89	-10.93
238.40	-43.86	-10.98
239.30	-43.82	-10.96
240.20	-43.80	-10.98
241.11	-43.80	-11.13
242.02	-43.84	-11.38
242.93	-43.89	-11.64
243.85	-43.93	-11.86
244.77	-43.96	-12.00
245.69	-43.96	-12.10
246.62	-43.92	-12.14
247.55	-43.86	-12.16
248.48	-43.82	-12.16
249.42	-43.81	-12.17
250.36	-43.85	-12.19
251.31	-43.92	-12.23
252.26	-43.99	-12.31
253.21	-44.03	-12.43
254.16	-44.04	-12.59
255.12	-44.01	-12.80
256.09	-43.94	-13.02
257.05	-43.89	-13.19
258.02	-43.87	-13.25
259.00	-43.93	-13.20
259.97	-44.01	-13.19
260.95	-44.08	-13.41
261.94	-44.10	-13.89
262.93	-44.09	-14.38
263.92	-44.03	-14.58
264.92	-43.95	-14.38
265.92	-43.89	-14.07
266.92	-43.89	-14.01
267.93	-43.97	-14.30
268.94	-44.07	-14.68
269.95	-44.12	-14.86
270.97	-44.10	-14.75
271.99	-44.05	-14.62
273.02	-44.00	-14.71
274.05	-43.99	-15.02
275.08	-43.99	-15.29
276.12	-44.01	-15.32
277.16	-44.04	-15.17
278.21	-44.07	-15.14
279.26	-44.08	-15.44
280.31	-44.09	-15.91
281.37	-44.11	-16.24
282.43	-44.15	-16.27
283.50	-44.20	-16.19
284.57	-44.22	-16.27
285.64	-44.22	-16.58
286.72	-44.21	-16.89
287.80	-44.21	-16.97
288.89	-44.24	-16.78
289.98	-44.26	-16.48
291.07	-44.26	-16.22
292.17	-44.25	-16.15
293.27	-44.22	-16.46
294.38	-44.20	-17.11
295.49	-44.18	-17.66
296.61	-44.16	-17.69
297.73	-44.16	-17.26
298.85	-44.18	-16.81
299.98	-44.23	-16.70
301.11	-44.27	-16.94
302.25	-44.27	-17.47
303.39	-44.22	-18.09
304.53	-44.19	-18.45
305.68	-44.19	-18.29
306.83	-44.24	-17.88
307.99	-44.30	-17.77
309.15	-44.36	-18.14
310.32	-44.36	-18.67
311.49	-44.28	-19.01
312.67	-44.17	-19.13
313.85	-44.14	-19.15
315.03	-44.23	-19.16
316.22	-44.33	-19.17
317.41	-44.33	-19.21
318.61	-44.27	-19.37
319.81	-44.23	-19.72
321.02	-44.23	-20.20
322.23	-44.27	-20.56
323.45	-44.34	-20.60
324.67	-44.41	-20.51
325.89	-44.45	-20.60
327.12	-44.48	-20.87
328.36	-44.52	-21.06
329.60	-44.59	-21.04
330.84	-44.64	-20.94
332.09	-44.62	-20.91
333.34	-44.57	-20.97
334.60	-44.56	-21.02
335.86	-44.59	-21.01
337.13	-44.66	-20.85
338.40	-44.71	-20.56
339.68	-44.72	-20.45
340.96	-44.64	-20.78
342.25	-44.55	-21.16
343.54	-44.54	-21.01
344.83	-44.63	-20.46
346.14	-44.73	-20.19
347.44	-44.77	-20.47
348.75	-44.74	-20.83
350.07	-44.64	-20.93
351.39	-44.57	-20.90
352.72	-44.61	-20.94
354.05	-44.70	-21.16
355.38	-44.73	-21.56
356.72	-44.68	-21.84
358.07	-44.61	-21.47
359.42	-44.55	-20.68
360.78	-44.54	-20.55
362.14	-44.59	-21.35
363.51	-44.65	-22.03
364.88	-44.68	-21.87
366.25	-44.67	-21.41
367.64	-44.63	-21.23
369.02	-44.60	-21.38
370.42	-44.60	-21.76
371.81	-44.60	-22.07
373.22	-44.59	-22.03
374.63	-44.54	-21.92
376.04	-44.48	-22.19
377.46	-44.44	-22.61
378.88	-44.43	-22.67
380.31	-44.45	-22.44
381.75	-44.43	-22.40
383.19	-44.39	-22.77
384.63	-44.38	-23.50
386.09	-44.41	-24.09
387.54	-44.44	-23.68
389.00	-44.45	-22.82
390.47	-44.46	-23.13
391.95	-44.44	-24.44
393.43	-44.39	-25.04
394.91	-44.33	-24.71
396.40	-44.37	-24.47
397.90	-44.44	-24.69
399.40	-44.41	-25.13
400.90	-44.29	-25.44
402.42	-44.23	-25.31
403.94	-44.24	-25.37
405.46	-44.31	-26.58
406.99	-44.37	-28.05
408.53	-44.35	-28.30
410.07	-44.32	-28.06
411.61	-44.40	-28.66
413.17	-44.54	-29.57
414.73	-44.66	-29.98
416.29	-44.75	-29.84
417.86	-44.82	-29.40
419.44	-44.87	-29.08
421.02	-44.92	-29.09
422.61	-45.00	-29.10
424.21	-45.08	-29.02
425.81	-45.09	-29.01
427.41	-45.05	-29.15
429.03	-45.08	-29.36
430.65	-45.17	-29.28
432.27	-45.26	-28.66
433.90	-45.23	-28.52
435.54	-45.05	-29.29
437.18	-45.04	-29.41
438.83	-45.24	-28.68
440.49	-45.34	-28.88
442.15	-45.29	-29.64
443.82	-45.26	-29.28
445.49	-45.26	-28.80
447.18	-45.28	-29.46
448.86	-45.26	-30.19
450.56	-45.24	-30.15
452.26	-45.36	-29.45
453.96	-45.51	-28.89
455.68	-45.44	-29.37
457.40	-45.34	-29.98
459.12	-45.42	-29.94
460.85	-45.54	-29.96
462.59	-45.61	-30.10
464.34	-45.62	-29.72
466.09	-45.61	-29.33
467.85	-45.65	-29.41
469.62	-45.75	-29.12
471.39	-45.85	-28.53
473.17	-45.87	-28.62
474.95	-45.90	-28.96
476.74	-46.02	-28.74
478.54	-46.06	-27.68
480.35	-46.02	-26.93
482.16	-46.03	-27.99
483.98	-46.08	-28.04
485.81	-46.16	-26.04
487.64	-46.25	-25.57
489.48	-46.26	-25.87
491.33	-46.15	-24.85
493.18	-46.13	-24.47
495.04	-46.18	-25.17
