Freq[Hz]	[dBV]	Phase[Deg]
31.90	-85.32	58.85
32.02	-85.21	52.97
32.14	-85.18	47.75
32.26	-85.25	43.29
32.39	-85.41	39.62
32.51	-85.67	36.69
32.63	-86.01	34.46
32.75	-86.42	32.87
32.88	-86.90	31.86
33.00	-87.45	31.37
33.13	-88.04	31.36
33.25	-88.67	31.75
33.38	-89.34	32.49
33.50	-90.03	33.50
33.63	-90.73	34.74
33.76	-91.44	36.13
33.88	-92.14	37.61
34.01	-92.83	39.10
34.14	-93.49	40.54
34.27	-94.12	41.85
34.40	-94.70	42.96
34.53	-95.22	43.80
34.66	-95.67	44.28
34.79	-96.03	44.33
34.92	-96.31	43.87
35.05	-96.48	42.81
35.18	-96.54	41.08
35.32	-96.47	38.62
35.45	-96.29	35.50
35.58	-95.99	31.77
35.72	-95.60	27.51
35.85	-95.11	22.79
35.99	-94.55	17.67
36.12	-93.91	12.23
36.26	-93.20	6.55
36.40	-92.44	0.70
36.53	-91.64	-5.24
36.67	-90.81	-11.19
36.81	-89.95	-17.07
36.95	-89.08	-22.80
37.09	-88.20	-28.29
37.23	-87.34	-33.44
37.37	-86.49	-38.18
37.51	-85.68	-42.42
37.65	-84.91	-46.04
37.79	-84.20	-48.98
37.94	-83.55	-51.11
38.08	-82.99	-52.35
38.22	-82.51	-52.62
38.37	-82.13	-51.93
38.51	-81.83	-50.34
38.66	-81.61	-47.90
38.80	-81.46	-44.66
38.95	-81.38	-40.69
39.10	-81.35	-36.02
39.24	-81.38	-30.73
39.39	-81.46	-24.87
39.54	-81.58	-18.50
39.69	-81.73	-11.69
39.84	-81.91	-4.49
39.99	-82.11	3.02
40.14	-82.32	10.79
40.29	-82.54	18.74
40.45	-82.75	26.80
40.60	-82.96	34.90
40.75	-83.15	42.97
40.90	-83.31	50.94
41.06	-83.43	58.72
41.21	-83.52	66.28
41.37	-83.57	73.64
41.53	-83.58	80.81
41.68	-83.56	87.83
41.84	-83.50	94.73
42.00	-83.41	101.53
42.16	-83.30	108.26
42.32	-83.15	114.96
42.47	-82.99	121.64
42.63	-82.79	128.35
42.80	-82.58	135.11
42.96	-82.35	141.95
43.12	-82.10	148.91
43.28	-81.84	156.02
43.45	-81.57	163.32
43.61	-81.28	170.84
43.77	-80.99	178.62
43.94	-80.70	-173.31
44.10	-80.40	-164.93
44.27	-80.10	-156.27
44.44	-79.81	-147.43
44.61	-79.52	-138.46
44.77	-79.24	-129.45
44.94	-78.96	-120.46
45.11	-78.71	-111.57
45.28	-78.46	-102.87
45.45	-78.23	-94.44
45.63	-78.02	-86.35
45.80	-77.84	-78.70
45.97	-77.68	-71.56
46.14	-77.55	-65.04
46.32	-77.45	-59.20
46.49	-77.39	-54.16
46.67	-77.36	-50.01
46.84	-77.37	-46.83
47.02	-77.43	-44.71
47.20	-77.53	-43.56
47.38	-77.65	-43.24
47.56	-77.81	-43.60
47.74	-77.98	-44.47
47.92	-78.16	-45.71
48.10	-78.34	-47.14
48.28	-78.52	-48.60
48.46	-78.68	-49.92
48.64	-78.83	-50.93
48.83	-78.95	-51.44
49.01	-79.03	-51.28
49.20	-79.06	-50.26
49.38	-79.04	-48.19
49.57	-78.96	-44.87
49.75	-78.81	-40.11
49.94	-78.57	-33.72
50.13	-78.26	-25.76
50.32	-77.87	-16.39
50.51	-77.43	-5.80
50.70	-76.93	5.84
50.89	-76.38	18.33
51.08	-75.81	31.49
51.28	-75.20	45.12
51.47	-74.58	59.02
51.66	-73.95	72.98
51.86	-73.33	86.80
52.05	-72.72	100.26
52.25	-72.13	113.14
52.45	-71.57	125.22
52.65	-71.06	136.27
52.85	-70.61	146.06
53.04	-70.21	154.52
53.24	-69.87	161.68
53.45	-69.57	167.60
53.65	-69.31	172.33
53.85	-69.09	175.93
54.05	-68.89	178.45
54.26	-68.72	179.95
54.46	-68.57	-179.51
54.67	-68.42	-179.88
54.87	-68.28	178.92
55.08	-68.14	176.93
55.29	-67.98	174.23
55.50	-67.81	170.88
55.71	-67.61	166.95
55.92	-67.39	162.50
56.13	-67.14	157.55
56.34	-66.87	152.12
56.55	-66.59	146.25
56.77	-66.30	139.94
56.98	-66.00	133.23
57.19	-65.71	126.15
57.41	-65.43	118.71
57.63	-65.16	110.95
57.84	-64.92	102.89
58.06	-64.70	94.57
58.28	-64.52	86.00
58.50	-64.38	77.22
58.72	-64.28	68.27
58.94	-64.23	59.23
59.17	-64.24	50.25
59.39	-64.31	41.48
59.61	-64.44	33.07
59.84	-64.63	25.17
60.06	-64.88	17.94
60.29	-65.21	11.55
60.52	-65.60	6.16
60.75	-66.07	1.93
60.98	-66.62	-0.95
61.21	-67.25	-2.32
61.44	-67.96	-1.99
61.67	-68.76	0.21
61.90	-69.64	4.19
62.14	-70.57	9.71
62.37	-71.52	16.52
62.61	-72.47	24.34
62.84	-73.40	32.91
63.08	-74.28	41.95
63.32	-75.08	51.17
63.56	-75.78	60.28
63.80	-76.34	69.00
64.04	-76.75	77.00
64.28	-76.96	83.99
64.52	-76.96	89.64
64.76	-76.73	93.80
65.01	-76.29	96.60
65.25	-75.68	98.20
65.50	-74.92	98.77
65.75	-74.06	98.49
66.00	-73.12	97.53
66.24	-72.13	96.07
66.49	-71.13	94.30
66.75	-70.16	92.41
67.00	-69.24	90.59
67.25	-68.43	89.04
67.50	-67.74	87.96
67.76	-67.19	87.38
68.01	-66.76	87.18
68.27	-66.42	87.19
68.53	-66.14	87.26
68.79	-65.90	87.24
69.05	-65.66	86.97
69.31	-65.39	86.29
69.57	-65.08	85.02
69.83	-64.68	83.00
70.09	-64.17	80.05
70.36	-63.52	75.99
70.62	-62.70	70.73
70.89	-61.77	64.39
71.16	-60.75	57.11
71.43	-59.68	49.06
71.70	-58.62	40.40
71.97	-57.60	31.29
72.24	-56.67	21.89
72.51	-55.88	12.37
72.79	-55.27	2.92
73.06	-54.89	-6.29
73.34	-54.78	-15.08
73.61	-54.97	-23.31
73.89	-55.41	-30.96
74.17	-56.06	-37.97
74.45	-56.89	-44.31
74.73	-57.83	-49.95
75.01	-58.86	-54.84
75.29	-59.92	-58.94
75.58	-60.97	-62.22
75.86	-61.95	-64.63
76.15	-62.82	-66.13
76.44	-63.53	-66.71
76.73	-64.10	-66.51
77.02	-64.54	-65.72
77.31	-64.88	-64.56
77.60	-65.15	-63.21
77.89	-65.37	-61.90
78.18	-65.56	-60.84
78.48	-65.76	-60.24
78.78	-65.98	-60.34
79.07	-66.26	-61.35
79.37	-66.63	-63.46
79.67	-67.07	-66.52
79.97	-67.58	-70.26
80.27	-68.15	-74.42
80.58	-68.78	-78.72
80.88	-69.45	-82.87
81.19	-70.14	-86.61
81.49	-70.87	-89.62
81.80	-71.60	-91.62
82.11	-72.33	-92.29
82.42	-73.05	-91.49
82.73	-73.73	-89.42
83.04	-74.35	-86.30
