Freq[Hz]	[dBV]	Phase[Deg]
47.02	-75.51	-58.49
47.20	-75.11	-63.91
47.38	-74.74	-70.48
47.56	-74.39	-77.98
47.74	-74.09	-86.21
47.92	-73.82	-94.96
48.10	-73.60	-104.01
48.28	-73.42	-113.15
48.46	-73.29	-122.14
48.64	-73.21	-130.76
48.83	-73.18	-138.76
49.01	-73.22	-145.91
49.20	-73.31	-151.96
49.38	-73.47	-156.65
49.57	-73.70	-159.73
49.75	-74.01	-160.93
49.94	-74.39	-160.01
50.13	-74.83	-157.08
50.32	-75.33	-152.41
50.51	-75.87	-146.27
50.70	-76.44	-138.97
50.89	-77.02	-130.79
51.08	-77.60	-122.04
51.28	-78.16	-113.04
51.47	-78.68	-104.10
51.66	-79.16	-95.55
51.86	-79.57	-87.71
52.05	-79.89	-80.94
52.25	-80.12	-75.57
52.45	-80.23	-71.97
52.65	-80.21	-70.50
52.85	-80.03	-71.51
53.04	-79.71	-75.05
53.24	-79.24	-80.87
53.45	-78.63	-88.73
53.65	-77.92	-98.37
53.85	-77.10	-109.52
54.05	-76.18	-121.92
54.26	-75.19	-135.29
54.46	-74.14	-149.34
54.67	-73.03	-163.80
54.87	-71.89	-178.36
55.08	-70.73	167.28
55.29	-69.57	153.43
55.50	-68.41	140.41
55.71	-67.28	128.53
55.92	-66.19	118.01
56.13	-65.15	108.78
56.34	-64.16	100.75
56.55	-63.22	93.82
56.77	-62.34	87.89
56.98	-61.53	82.84
57.19	-60.79	78.58
57.41	-60.13	74.98
57.63	-59.55	71.94
57.84	-59.06	69.34
58.06	-58.67	67.07
58.28	-58.38	64.99
58.50	-58.20	63.00
58.72	-58.13	60.95
58.94	-58.18	58.80
59.17	-58.34	56.52
59.39	-58.61	54.12
59.61	-58.98	51.59
59.84	-59.46	48.90
60.06	-60.03	46.06
60.29	-60.70	43.06
60.52	-61.46	39.87
60.75	-62.31	36.51
60.98	-63.24	32.94
61.21	-64.25	29.17
61.44	-65.33	25.17
61.67	-66.48	20.96
61.90	-67.69	16.58
62.14	-68.93	12.17
62.37	-70.19	7.84
62.61	-71.44	3.72
62.84	-72.66	-0.06
63.08	-73.83	-3.37
63.32	-74.93	-6.08
63.56	-75.94	-8.04
63.80	-76.83	-9.11
64.04	-77.57	-9.16
64.28	-78.15	-8.03
64.52	-78.54	-5.58
64.76	-78.73	-1.76
65.01	-78.72	3.27
65.25	-78.54	9.33
65.50	-78.20	16.25
65.75	-77.72	23.83
66.00	-77.11	31.88
66.24	-76.40	40.21
66.49	-75.59	48.62
66.75	-74.72	56.90
67.00	-73.79	64.84
67.25	-72.82	72.23
67.50	-71.84	78.86
67.76	-70.86	84.58
68.01	-69.88	89.38
68.27	-68.92	93.22
68.53	-67.98	96.08
68.79	-67.06	97.93
69.05	-66.18	98.73
69.31	-65.33	98.46
69.57	-64.54	97.09
69.83	-63.81	94.59
70.09	-63.14	90.92
70.36	-62.55	86.05
70.62	-62.04	80.01
70.89	-61.60	72.95
71.16	-61.22	65.05
71.43	-60.90	56.48
71.70	-60.63	47.42
71.97	-60.41	38.07
72.24	-60.21	28.62
72.51	-60.04	19.27
72.79	-59.89	10.21
73.06	-59.75	1.65
73.34	-59.60	-6.20
73.61	-59.46	-13.17
73.89	-59.35	-19.18
74.17	-59.32	-24.16
74.45	-59.38	-28.01
74.73	-59.58	-30.66
75.01	-59.95	-32.02
75.29	-60.52	-32.00
75.58	-61.34	-30.52
75.86	-62.44	-27.47
76.15	-63.86	-22.78
76.44	-65.61	-16.43
76.73	-67.65	-8.80
77.02	-69.86	-0.42
77.31	-72.15	8.18
77.60	-74.43	16.43
77.89	-76.59	23.79
78.18	-78.53	29.67
78.48	-80.15	33.49
78.78	-81.32	34.65
79.07	-81.96	32.54
79.37	-81.96	26.69
79.67	-81.39	17.61
79.97	-80.36	6.09
80.27	-78.97	-7.04
80.58	-77.33	-20.93
80.88	-75.57	-34.71
81.19	-73.80	-47.49
81.49	-72.15	-58.38
81.80	-70.72	-66.44
82.11	-69.66	-70.73
82.42	-69.03	-70.85
82.73	-68.77	-67.48
83.04	-68.81	-61.45
83.35	-69.10	-53.62
83.67	-69.55	-44.85
83.99	-70.09	-36.03
84.30	-70.65	-28.08
84.62	-71.15	-21.91
84.94	-71.51	-18.49
85.26	-71.68	-18.55
85.58	-71.65	-21.71
85.90	-71.48	-27.22
86.23	-71.18	-34.32
86.55	-70.82	-42.22
86.88	-70.41	-50.14
87.21	-70.01	-57.24
87.54	-69.65	-62.71
87.87	-69.37	-65.67
88.20	-69.22	-65.48
88.53	-69.18	-62.57
88.87	-69.23	-57.70
89.20	-69.35	-51.66
89.54	-69.51	-45.27
89.88	-69.70	-39.35
90.22	-69.89	-34.73
90.56	-70.06	-32.30
90.90	-70.18	-32.92
91.24	-70.24	-37.01
91.59	-70.26	-43.99
91.93	-70.24	-53.11
92.28	-70.21	-63.65
92.63	-70.19	-74.82
92.98	-70.18	-85.86
93.33	-70.22	-95.95
93.68	-70.31	-104.30
94.03	-70.47	-110.15
94.39	-70.71	-113.59
94.74	-71.03	-115.03
95.10	-71.41	-114.92
95.46	-71.86	-113.72
95.82	-72.38	-111.88
96.18	-72.96	-109.89
96.54	-73.59	-108.22
96.91	-74.28	-107.35
97.27	-75.00	-107.26
97.64	-75.73	-107.61
98.01	-76.45	-108.05
98.38	-77.13	-108.21
98.75	-77.75	-107.71
99.12	-78.28	-106.17
99.50	-78.68	-103.21
99.87	-78.95	-98.47
100.25	-79.09	-92.19
100.63	-79.18	-84.97
101.01	-79.24	-77.41
101.39	-79.36	-70.15
101.77	-79.57	-63.82
102.16	-79.93	-59.06
102.54	-80.51	-56.56
102.93	-81.34	-56.76
103.32	-82.30	-59.24
103.71	-83.27	-63.35
104.10	-84.10	-68.42
104.49	-84.65	-73.76
104.88	-84.77	-78.68
105.28	-84.31	-82.44
105.68	-83.13	-84.36
