TIME[s]	[Pa]
7.299241E-01	1.675757E-02
7.299449E-01	-3.545134E-04
7.299658E-01	7.090268E-04
7.299867E-01	1.113990E-02
7.300075E-01	-2.454323E-03
7.300284E-01	1.843470E-02
7.300493E-01	-3.436053E-03
7.300701E-01	1.023998E-02
7.300910E-01	7.308430E-03
7.301118E-01	-2.263432E-03
7.301327E-01	1.673030E-02
7.301536E-01	-7.744754E-03
7.301744E-01	1.450778E-02
7.301953E-01	1.145351E-03
7.302161E-01	4.349607E-03
7.302370E-01	1.381239E-02
7.302579E-01	-5.085903E-03
7.302787E-01	1.851651E-02
7.302996E-01	-2.086175E-03
7.303205E-01	7.240254E-03
7.303413E-01	8.017456E-03
7.303622E-01	-1.990729E-03
7.303830E-01	1.550314E-02
7.304039E-01	-6.217619E-03
7.304248E-01	1.434416E-02
7.304456E-01	1.813472E-03
7.304665E-01	2.917918E-03
7.304873E-01	1.409872E-02
7.305082E-01	-4.785931E-03
7.305291E-01	1.775294E-02
7.305499E-01	-3.422418E-03
7.305708E-01	7.649308E-03
7.305917E-01	7.090268E-03
7.306125E-01	-2.590675E-03
7.306334E-01	1.382602E-02
7.306542E-01	-1.075812E-02
7.306751E-01	1.329425E-02
7.306960E-01	-7.362970E-04
7.307168E-01	1.745297E-03
7.307377E-01	1.002182E-02
7.307585E-01	-6.940281E-03
7.307794E-01	1.491683E-02
7.308003E-01	-5.767660E-03
7.308211E-01	6.885740E-03
7.308420E-01	4.363242E-03
7.308629E-01	-6.149444E-03
7.308837E-01	1.112627E-02
7.309046E-01	-9.353699E-03
7.309254E-01	1.017181E-02
7.309463E-01	-1.977094E-03
7.309672E-01	-7.635673E-04
7.309880E-01	9.394605E-03
7.310089E-01	-1.033543E-02
7.310297E-01	1.268067E-02
7.310506E-01	-7.717484E-03
7.310715E-01	3.326972E-03
7.310923E-01	4.008728E-03
7.311132E-01	-7.103903E-03
7.311341E-01	1.209436E-02
7.311549E-01	-8.917375E-03
7.311758E-01	7.922010E-03
7.311966E-01	-1.404418E-03
7.312175E-01	-3.845107E-03
7.312384E-01	8.235618E-03
7.312592E-01	-1.015817E-02
7.312801E-01	1.097628E-02
7.313010E-01	-7.172078E-03
7.313218E-01	4.022363E-03
7.313427E-01	6.313065E-03
7.313635E-01	-1.045814E-02
7.313844E-01	1.003546E-02
7.314053E-01	-1.118081E-02
7.314261E-01	8.931010E-03
7.314470E-01	-1.568040E-03
7.314678E-01	-3.013364E-03
7.314887E-01	9.435510E-03
7.315096E-01	-1.025362E-02
7.315304E-01	1.098991E-02
7.315513E-01	-5.563133E-03
7.315722E-01	4.185985E-03
7.315930E-01	1.745297E-03
7.316139E-01	-8.617402E-03
7.316347E-01	1.017181E-02
7.316556E-01	-1.163077E-02
7.316765E-01	7.362970E-03
7.316973E-01	-2.399783E-03
7.317182E-01	-3.463323E-03
7.317390E-01	8.985550E-03
7.317599E-01	-9.435510E-03
7.317808E-01	1.209436E-02
7.318016E-01	-6.299430E-03
7.318225E-01	3.286066E-03
7.318434E-01	5.290431E-03
7.318642E-01	-9.340064E-03
7.318851E-01	1.171258E-02
7.319059E-01	-1.078539E-02
7.319268E-01	8.262889E-03
7.319477E-01	-1.868013E-03
7.319685E-01	-5.304066E-03
7.319894E-01	7.731119E-03
7.320102E-01	-1.362150E-02
7.320311E-01	7.240254E-03
7.320520E-01	-7.812929E-03
7.320728E-01	2.972458E-03
7.320937E-01	1.649851E-03
7.321146E-01	-1.009000E-02
7.321354E-01	1.115354E-02
7.321563E-01	-1.068994E-02
7.321771E-01	9.217348E-03
7.321980E-01	-8.044727E-04
7.322189E-01	-4.117809E-03
7.322397E-01	9.517320E-03
7.322606E-01	-1.074448E-02
7.322814E-01	7.662943E-03
7.323023E-01	-7.949281E-03
7.323232E-01	-1.772567E-03
7.323440E-01	9.544591E-04
7.323649E-01	-1.002182E-02
7.323858E-01	8.221983E-03
7.324066E-01	-1.231252E-02
7.324275E-01	7.540227E-03
7.324483E-01	-4.063269E-03
7.324692E-01	-6.735754E-03
7.324901E-01	9.067361E-03
7.325109E-01	-1.373058E-02
7.325318E-01	1.033543E-02
7.325526E-01	-8.535591E-03
7.325735E-01	-8.317429E-04
7.325944E-01	3.599674E-03
7.326152E-01	-1.083993E-02
7.326361E-01	9.244618E-03
7.326570E-01	-1.278975E-02
7.326778E-01	4.404147E-03
7.326987E-01	-3.736026E-03
7.327195E-01	-7.472051E-03
7.327404E-01	7.840199E-03
7.327613E-01	-1.373058E-02
7.327821E-01	8.153807E-03
7.328030E-01	-9.735483E-03
7.328238E-01	-2.167986E-03
7.328447E-01	2.508864E-03
7.328656E-01	-1.225798E-02
7.328864E-01	7.458416E-03
7.329073E-01	-1.439870E-02
7.329282E-01	3.749661E-03
7.329490E-01	-3.749661E-03
7.329699E-01	-6.981187E-03
7.329907E-01	4.595039E-03
7.330116E-01	-1.603491E-02
7.330325E-01	6.313065E-03
7.330533E-01	-1.233979E-02
7.330742E-01	-4.745025E-03
7.330950E-01	1.104446E-03
7.331159E-01	-1.289883E-02
7.331368E-01	7.785659E-03
7.331576E-01	-1.437143E-02
7.331785E-01	3.026999E-03
7.331994E-01	-2.917918E-03
7.332202E-01	-8.794659E-03
7.332411E-01	6.285795E-03
7.332619E-01	-1.581675E-02
7.332828E-01	6.040363E-03
7.333037E-01	-9.967280E-03
7.333245E-01	-3.326972E-03
7.333454E-01	2.713391E-03
7.333663E-01	-1.272158E-02
7.333871E-01	7.567497E-03
7.334080E-01	-1.386693E-02
7.334288E-01	1.363513E-03
7.334497E-01	-5.399512E-03
7.334706E-01	-1.047178E-02
7.334914E-01	4.745025E-03
7.335123E-01	-1.788929E-02
7.335331E-01	6.326700E-03
7.335540E-01	-1.056723E-02
7.335749E-01	-3.831472E-03
7.335957E-01	1.458959E-03
7.336166E-01	-1.347151E-02
7.336375E-01	6.463052E-03
7.336583E-01	-1.367604E-02
7.336792E-01	8.317429E-04
7.337000E-01	-5.058633E-03
7.337209E-01	-1.086720E-02
7.337418E-01	5.154079E-03
7.337626E-01	-1.705755E-02
7.337835E-01	5.017728E-03
7.338043E-01	-9.380969E-03
7.338252E-01	-5.754025E-03
7.338461E-01	0.000000E+00
7.338669E-01	-1.359422E-02
7.338878E-01	3.667850E-03
7.339087E-01	-1.593947E-02
7.339295E-01	-1.390783E-03
7.339504E-01	-6.640308E-03
7.339712E-01	-1.120808E-02
7.339921E-01	6.572132E-03
7.340130E-01	-1.674394E-02
7.340338E-01	4.104174E-03
7.340547E-01	-1.194437E-02
7.340755E-01	-8.044726E-03
7.340964E-01	-1.363513E-03
7.341173E-01	-1.694847E-02
7.341381E-01	6.272160E-03
7.341590E-01	-1.446687E-02
7.341799E-01	-9.680942E-04
7.342007E-01	-5.726755E-03
7.342216E-01	-1.418054E-02
7.342424E-01	4.090539E-03
7.342633E-01	-1.887102E-02
7.342842E-01	1.295337E-03
7.343050E-01	-1.184893E-02
7.343259E-01	-7.990186E-03
7.343467E-01	-3.954188E-04
7.343676E-01	-1.422144E-02
7.343885E-01	5.604038E-03
7.344093E-01	-1.707118E-02
7.344302E-01	-2.727026E-03
7.344511E-01	-6.803930E-03
7.344719E-01	-1.416690E-02
7.344928E-01	3.217891E-03
7.345136E-01	-2.061632E-02
7.345345E-01	2.317972E-04
7.345554E-01	-1.250341E-02
7.345762E-01	-8.181078E-03
7.345971E-01	-1.690756E-03
7.346179E-01	-1.981184E-02
7.346388E-01	3.395147E-03
7.346597E-01	-1.902101E-02
7.346805E-01	-5.413147E-03
7.347014E-01	-6.517592E-03
7.347223E-01	-1.555768E-02
7.347431E-01	2.917918E-03
7.347640E-01	-2.219799E-02
7.347848E-01	8.862835E-04
7.348057E-01	-1.239433E-02
7.348266E-01	-9.721847E-03
7.348474E-01	-2.167986E-03
7.348683E-01	-1.816199E-02
7.348891E-01	3.640580E-03
7.349100E-01	-1.533952E-02
7.349309E-01	-1.881648E-03
7.349517E-01	-6.272160E-03
7.349726E-01	-1.532589E-02
7.349935E-01	2.863377E-03
7.350143E-01	-1.773930E-02
7.350352E-01	1.322608E-03
7.350560E-01	-1.036270E-02
7.350769E-01	-9.817294E-03
7.350978E-01	-7.772024E-04
7.351186E-01	-1.769840E-02
7.351395E-01	5.317701E-03
7.351604E-01	-1.851651E-02
7.351812E-01	-5.999457E-03
7.352021E-01	-9.285524E-03
7.352229E-01	-1.607582E-02
7.352438E-01	1.431689E-03
7.352647E-01	-2.047997E-02
7.352855E-01	5.044998E-04
7.353064E-01	-1.223071E-02
7.353272E-01	-1.123535E-02
7.353481E-01	4.226890E-04
7.353690E-01	-1.763022E-02
7.353898E-01	2.386148E-03
7.354107E-01	-1.814836E-02
7.354316E-01	-5.958552E-03
7.354524E-01	-7.690213E-03
7.354733E-01	-1.576221E-02
7.354941E-01	4.063269E-03
7.355150E-01	-1.906191E-02
7.355359E-01	1.308972E-03
7.355567E-01	-1.280339E-02
7.355776E-01	-1.079902E-02
7.355984E-01	-3.136080E-04
7.356193E-01	-1.673030E-02
7.356402E-01	5.208619E-03
7.356610E-01	-1.540770E-02
7.356819E-01	-5.072268E-03
7.357028E-01	-4.513228E-03
7.357236E-01	-1.318517E-02
7.357445E-01	6.081268E-03
7.357653E-01	-1.748024E-02
7.357862E-01	1.145351E-03
7.358071E-01	-1.284429E-02
7.358279E-01	-9.462780E-03
7.358488E-01	1.049905E-03
7.358696E-01	-1.863922E-02
7.358905E-01	4.663215E-03
7.359114E-01	-1.475321E-02
7.359322E-01	-6.572132E-03
7.359531E-01	-6.503957E-03
7.359740E-01	-1.498501E-02
7.359948E-01	6.694849E-03
7.360157E-01	-1.802564E-02
7.360365E-01	1.336243E-03
7.360574E-01	-9.421875E-03
7.360783E-01	-7.935646E-03
7.360991E-01	4.622309E-03
7.361200E-01	-1.420781E-02
7.361408E-01	7.581132E-03
7.361617E-01	-1.152168E-02
7.361826E-01	-2.563404E-03
7.362034E-01	-3.354242E-03
7.362243E-01	-1.588493E-02
7.362452E-01	4.485958E-03
7.362660E-01	-1.719390E-02
7.362869E-01	6.067633E-03
7.363077E-01	-7.267524E-03
7.363286E-01	-9.067361E-03
7.363495E-01	1.690756E-03
7.363703E-01	-1.821653E-02
7.363912E-01	7.499321E-03
7.364120E-01	-1.164440E-02
7.364329E-01	-1.922553E-03
7.364538E-01	-1.486229E-03
7.364746E-01	-1.505318E-02
7.364955E-01	7.185713E-03
7.365164E-01	-1.551678E-02
7.365372E-01	3.176985E-03
7.365581E-01	-6.340336E-03
7.365789E-01	-7.772024E-03
7.365998E-01	5.222255E-03
7.366207E-01	-1.453505E-02
7.366415E-01	8.890104E-03
7.366624E-01	-8.249254E-03
7.366832E-01	-1.663486E-03
7.367041E-01	-9.544591E-05
7.367250E-01	-9.858198E-03
7.367458E-01	1.133079E-02
7.367667E-01	-1.273521E-02
7.367876E-01	1.690756E-03
7.368084E-01	-5.576768E-03
7.368293E-01	-6.981187E-03
7.368501E-01	6.203984E-03
7.368710E-01	-1.273521E-02
7.368919E-01	1.086720E-02
7.369127E-01	-8.999186E-03
7.369336E-01	1.009000E-03
7.369545E-01	3.504228E-03
7.369753E-01	-1.143987E-02
7.369962E-01	9.326429E-03
7.370170E-01	-1.371694E-02
7.370379E-01	4.445052E-03
7.370588E-01	-4.240525E-03
7.370796E-01	-5.058633E-03
7.371005E-01	8.508321E-03
7.371213E-01	-1.186256E-02
7.371422E-01	9.258253E-03
7.371631E-01	-1.175348E-02
7.371839E-01	-3.531499E-03
7.372048E-01	1.322608E-03
7.372257E-01	-1.017181E-02
7.372465E-01	1.037633E-02
7.372674E-01	-1.270794E-02
7.372882E-01	5.699484E-03
7.373091E-01	-2.086175E-03
7.373300E-01	-4.949552E-03
7.373508E-01	7.949281E-03
7.373717E-01	-1.208073E-02
7.373925E-01	1.307609E-02
7.374134E-01	-4.267795E-03
7.374343E-01	3.995093E-03
7.374551E-01	4.254160E-03
7.374760E-01	-8.562862E-03
7.374969E-01	1.450778E-02
7.375177E-01	-7.935646E-03
7.375386E-01	7.349335E-03
7.375594E-01	-2.999729E-04
7.375803E-01	-3.176985E-03
7.376012E-01	8.671942E-03
7.376220E-01	-8.603767E-03
7.376429E-01	1.382602E-02
7.376637E-01	-5.699484E-03
7.376846E-01	4.704120E-03
7.377055E-01	7.240254E-03
7.377263E-01	-7.758389E-03
7.377472E-01	1.561222E-02
7.377681E-01	-6.572132E-03
7.377889E-01	1.239433E-02
7.378098E-01	5.631309E-03
7.378306E-01	6.135809E-04
7.378515E-01	1.539406E-02
7.378724E-01	-9.653672E-03
7.378932E-01	1.538043E-02
7.379141E-01	2.999729E-04
7.379349E-01	6.422146E-03
7.379558E-01	1.118081E-02
7.379767E-01	-4.322336E-03
7.379975E-01	1.812109E-02
7.380184E-01	-5.276795E-03
7.380393E-01	1.034906E-02
7.380601E-01	4.322336E-03
7.380810E-01	1.158986E-03
7.381018E-01	1.626671E-02
7.381227E-01	-6.149444E-03
7.381436E-01	1.494410E-02
7.381644E-01	-2.727026E-03
7.381853E-01	4.145079E-03
7.382061E-01	9.394605E-03
7.382270E-01	-2.945188E-03
7.382479E-01	1.737116E-02
7.382687E-01	-5.331336E-03
7.382896E-01	1.288520E-02
7.383105E-01	6.190349E-03
7.383313E-01	3.217891E-03
7.383522E-01	1.797110E-02
7.383730E-01	-3.272431E-03
7.383939E-01	1.929371E-02
7.384148E-01	7.499321E-04
7.384356E-01	7.731119E-03
7.384565E-01	1.272158E-02
7.384773E-01	-3.613309E-03
7.384982E-01	1.964822E-02
7.385191E-01	-2.931553E-03
7.385399E-01	1.336243E-02
7.385608E-01	7.240254E-03
7.385817E-01	1.499864E-04
7.386025E-01	1.475321E-02
7.386234E-01	-7.144808E-03
7.386442E-01	1.614399E-02
7.386651E-01	-1.322608E-03
7.386860E-01	3.340607E-03
7.387068E-01	1.143987E-02
7.387277E-01	-2.563404E-03
7.387486E-01	1.808018E-02
7.387694E-01	-2.263432E-03
7.387903E-01	1.178075E-02
7.388111E-01	4.949552E-03
7.388320E-01	-6.681214E-04
7.388529E-01	1.722117E-02
7.388737E-01	-4.240525E-03
7.388946E-01	1.600764E-02
7.389154E-01	-1.281702E-03
7.389363E-01	5.863106E-03
7.389572E-01	1.298064E-02
7.389780E-01	-1.581675E-03
7.389989E-01	1.749387E-02
7.390198E-01	-3.886012E-03
7.390406E-01	1.248978E-02
7.390615E-01	7.117538E-03
7.390823E-01	1.295337E-03
7.391032E-01	1.671667E-02
7.391241E-01	-5.917646E-03
7.391449E-01	1.840742E-02
7.391658E-01	2.440688E-03
7.391866E-01	7.935646E-03
7.392075E-01	1.580312E-02
7.392284E-01	-2.577040E-03
7.392492E-01	2.072540E-02
7.392701E-01	-1.827107E-03
7.392910E-01	1.347151E-02
7.393118E-01	9.871834E-03
7.393327E-01	1.445324E-03
7.393535E-01	2.170713E-02
7.393744E-01	-3.026999E-03
7.393953E-01	1.941643E-02
7.394161E-01	4.867741E-03
7.394370E-01	7.226619E-03
7.394578E-01	1.550314E-02
7.394787E-01	-3.899647E-03
7.394996E-01	2.087538E-02
7.395204E-01	2.904283E-03
7.395413E-01	1.463049E-02
7.395622E-01	1.165804E-02
7.395830E-01	2.249796E-03
7.396039E-01	2.031634E-02
7.396247E-01	-3.108810E-03
7.396456E-01	1.975730E-02
7.396665E-01	6.258524E-03
7.396873E-01	9.776388E-03
7.397082E-01	1.757568E-02
7.397290E-01	-2.945188E-03
7.397499E-01	2.019363E-02
7.397708E-01	2.536134E-03
7.397916E-01	1.505318E-02
7.398125E-01	1.178075E-02
7.398334E-01	5.031363E-03
7.398542E-01	2.097083E-02
7.398751E-01	-3.095174E-03
7.398959E-01	1.993456E-02
7.399168E-01	7.253889E-03
7.399377E-01	1.093537E-02
7.399585E-01	1.938915E-02
7.399794E-01	3.136080E-03
7.400002E-01	2.609764E-02
7.400211E-01	3.136080E-03
7.400420E-01	1.535316E-02
7.400628E-01	1.274885E-02
7.400837E-01	2.754296E-03
7.401046E-01	2.105264E-02
7.401254E-01	7.908375E-04
7.401463E-01	1.940279E-02
7.401671E-01	4.254160E-03
7.401880E-01	9.012821E-03
7.402089E-01	1.899374E-02
7.402297E-01	-7.226619E-04
7.402506E-01	2.166622E-02
7.402714E-01	2.222526E-03
7.402923E-01	1.563949E-02
7.403132E-01	1.277612E-02
7.403340E-01	2.945188E-03
7.403549E-01	2.435234E-02
7.403758E-01	4.090539E-05
7.403966E-01	2.103901E-02
7.404175E-01	8.767389E-03
7.404383E-01	1.044451E-02
7.404592E-01	1.982548E-02
7.404801E-01	5.726754E-04
7.405009E-01	2.485684E-02
7.405218E-01	1.922553E-03
7.405427E-01	1.587129E-02
7.405635E-01	1.480775E-02
7.405844E-01	3.367877E-03
7.406052E-01	2.529317E-02
7.406261E-01	3.231526E-03
7.406470E-01	2.322063E-02
7.406678E-01	1.090810E-02
7.406887E-01	1.224435E-02
7.407095E-01	2.376603E-02
7.407304E-01	5.154079E-03
7.407513E-01	2.664304E-02
7.407721E-01	7.908375E-03
7.407930E-01	1.767113E-02
7.408139E-01	1.801201E-02
7.408347E-01	6.994822E-03
7.408556E-01	2.563404E-02
7.408764E-01	2.399783E-03
7.408973E-01	2.391602E-02
7.409182E-01	1.254432E-02
7.409390E-01	1.093537E-02
7.409599E-01	2.260705E-02
7.409807E-01	5.863106E-04
7.410016E-01	2.485684E-02
7.410225E-01	5.944917E-03
7.410433E-01	1.703028E-02
7.410642E-01	1.776657E-02
7.410851E-01	4.813201E-03
7.411059E-01	2.609764E-02
7.411268E-01	2.945188E-03
7.411476E-01	2.264795E-02
7.411685E-01	1.085356E-02
7.411894E-01	1.126262E-02
7.412102E-01	2.255251E-02
7.412311E-01	3.640580E-03
7.412519E-01	2.457050E-02
7.412728E-01	6.244889E-03
7.412937E-01	1.880284E-02
7.413145E-01	1.846197E-02
7.413354E-01	3.954188E-03
7.413563E-01	2.482957E-02
7.413771E-01	2.331607E-03
7.413980E-01	2.185711E-02
7.414188E-01	1.238070E-02
7.414397E-01	1.306245E-02
7.414606E-01	2.388875E-02
7.414814E-01	3.749661E-03
7.415023E-01	2.293429E-02
7.415231E-01	5.576768E-03
7.415440E-01	1.656668E-02
7.415649E-01	1.836652E-02
7.415857E-01	8.208348E-03
7.416066E-01	2.620672E-02
7.416275E-01	2.399783E-03
7.416483E-01	2.298883E-02
7.416692E-01	1.352605E-02
7.416900E-01	1.296701E-02
7.417109E-01	2.487048E-02
7.417318E-01	4.676850E-03
7.417526E-01	2.517045E-02
7.417735E-01	7.540227E-03
7.417943E-01	1.748024E-02
7.418152E-01	1.906191E-02
7.418361E-01	8.085632E-03
7.418569E-01	2.911100E-02
7.418778E-01	5.849471E-03
7.418987E-01	2.443415E-02
7.419195E-01	1.514863E-02
7.419404E-01	1.193074E-02
7.419612E-01	2.864741E-02
7.419821E-01	5.344971E-03
7.420030E-01	2.611127E-02
7.420238E-01	8.099267E-03
7.420447E-01	1.846197E-02
7.420655E-01	2.361605E-02
7.420864E-01	7.690213E-03
7.421073E-01	2.859287E-02
7.421281E-01	5.699484E-03
7.421490E-01	2.428417E-02
7.421699E-01	1.574858E-02
7.421907E-01	1.308972E-02
7.422116E-01	2.740661E-02
7.422324E-01	8.903740E-03
7.422533E-01	2.857923E-02
7.422742E-01	9.830928E-03
7.422950E-01	1.891193E-02
7.423159E-01	1.962095E-02
7.423368E-01	6.544862E-03
7.423576E-01	2.987457E-02
7.423785E-01	7.485686E-03
7.423993E-01	2.431144E-02
7.424202E-01	1.426235E-02
7.424411E-01	1.296701E-02
7.424619E-01	2.645215E-02
7.424828E-01	4.949552E-03
7.425036E-01	2.943825E-02
7.425245E-01	1.266704E-02
7.425454E-01	1.992092E-02
7.425662E-01	2.249797E-02
7.425871E-01	8.753753E-03
7.426080E-01	3.058360E-02
7.426288E-01	5.740390E-03
7.426497E-01	2.470686E-02
7.426705E-01	1.693483E-02
7.426914E-01	1.486229E-02
7.427123E-01	2.872922E-02
7.427331E-01	4.363242E-03
7.427540E-01	2.800656E-02
7.427748E-01	9.940010E-03
7.427957E-01	1.833925E-02
7.428166E-01	2.327517E-02
7.428374E-01	7.390240E-03
7.428583E-01	2.957460E-02
7.428792E-01	6.708484E-03
7.429000E-01	2.657487E-02
7.429209E-01	1.847560E-02
7.429417E-01	1.186256E-02
7.429626E-01	2.766568E-02
7.429835E-01	5.017728E-03
7.430043E-01	2.653396E-02
7.430252E-01	8.726483E-03
7.430460E-01	1.876194E-02
7.430669E-01	2.293429E-02
7.430878E-01	7.853835E-03
7.431086E-01	2.731116E-02
7.431295E-01	4.922282E-03
7.431504E-01	2.446142E-02
7.431712E-01	1.746660E-02
7.431921E-01	1.163077E-02
7.432129E-01	2.695665E-02
7.432338E-01	3.204256E-03
7.432547E-01	2.581130E-02
7.432755E-01	1.115354E-02
7.432964E-01	1.584402E-02
7.433172E-01	2.293429E-02
7.433381E-01	5.058633E-03
7.433590E-01	2.725662E-02
7.433798E-01	7.594767E-03
7.434007E-01	2.031634E-02
7.434216E-01	1.314426E-02
7.434424E-01	1.006273E-02
7.434633E-01	2.587948E-02
7.434841E-01	6.149444E-03
7.435050E-01	2.788384E-02
7.435259E-01	8.562862E-03
7.435467E-01	1.614399E-02
7.435676E-01	2.227980E-02
7.435884E-01	7.185713E-03
7.436093E-01	2.668395E-02
7.436302E-01	4.772295E-03
7.436510E-01	2.072540E-02
7.436719E-01	1.614399E-02
7.436928E-01	8.590132E-03
7.437136E-01	2.476140E-02
7.437345E-01	1.349878E-03
7.437553E-01	2.382057E-02
7.437762E-01	1.011727E-02
7.437971E-01	1.583039E-02
7.438179E-01	2.098447E-02
7.438388E-01	4.908647E-03
7.438596E-01	2.662941E-02
7.438805E-01	5.535863E-03
7.439014E-01	2.082084E-02
7.439222E-01	1.587129E-02
7.439431E-01	8.412875E-03
7.439640E-01	2.519772E-02
7.439848E-01	2.672486E-03
7.440057E-01	2.538861E-02
7.440265E-01	8.290159E-03
7.440474E-01	1.458959E-02
7.440683E-01	2.118899E-02
7.440891E-01	3.217891E-03
7.441100E-01	2.725662E-02
7.441308E-01	5.154079E-03
7.441517E-01	1.836652E-02
7.441726E-01	1.423508E-02
7.441934E-01	7.253889E-03
7.442143E-01	2.643852E-02
7.442352E-01	3.626944E-03
7.442560E-01	2.444779E-02
7.442769E-01	9.421875E-03
7.442977E-01	1.445324E-02
7.443186E-01	2.307064E-02
7.443395E-01	5.713120E-03
7.443603E-01	2.658850E-02
7.443812E-01	6.135808E-03
7.444021E-01	1.914372E-02
7.444229E-01	1.483502E-02
7.444438E-01	4.172350E-03
7.444646E-01	2.463868E-02
7.444855E-01	3.108810E-03
7.445064E-01	2.502046E-02
7.445272E-01	8.699213E-03
7.445481E-01	1.261250E-02
7.445689E-01	2.109355E-02
7.445898E-01	2.086175E-03
7.446107E-01	2.061632E-02
7.446315E-01	1.090810E-03
7.446524E-01	1.857105E-02
7.446733E-01	1.160350E-02
7.446941E-01	3.640580E-03
7.447150E-01	2.200710E-02
7.447358E-01	-1.363513E-04
7.447567E-01	2.054814E-02
7.447776E-01	7.431146E-03
7.447984E-01	1.068994E-02
7.448193E-01	1.854378E-02
7.448401E-01	-2.454323E-04
7.448610E-01	2.242979E-02
7.448819E-01	2.508864E-03
7.449027E-01	1.480775E-02
7.449236E-01	1.244887E-02
7.449445E-01	5.358606E-03
7.449653E-01	2.272976E-02
7.449862E-01	1.772567E-04
7.450070E-01	2.144806E-02
7.450279E-01	5.740390E-03
7.450488E-01	9.121902E-03
7.450696E-01	1.722117E-02
7.450905E-01	-8.862835E-04
7.451113E-01	2.091629E-02
7.451322E-01	-9.271888E-04
7.451531E-01	1.375785E-02
7.451739E-01	1.193074E-02
7.451948E-01	4.104174E-03
7.452157E-01	2.326153E-02
7.452365E-01	-4.226890E-04
7.452574E-01	2.004364E-02
7.452782E-01	6.408511E-03
7.452991E-01	8.521956E-03
7.453200E-01	1.703028E-02
7.453408E-01	-1.854378E-03
7.453617E-01	1.947097E-02
7.453825E-01	5.454052E-05
7.454034E-01	1.388056E-02
7.454243E-01	1.173985E-02
7.454451E-01	3.545134E-03
7.454660E-01	2.372513E-02
7.454869E-01	-8.862835E-04
7.455077E-01	1.948460E-02
7.455286E-01	5.931281E-03
7.455494E-01	4.185985E-03
7.455703E-01	1.503955E-02
7.455912E-01	-3.886012E-03
7.456120E-01	2.105264E-02
7.456329E-01	1.145351E-03
7.456537E-01	1.329425E-02
7.456746E-01	1.278975E-02
7.456955E-01	1.963459E-03
7.457163E-01	1.820290E-02
7.457372E-01	-4.076904E-03
7.457581E-01	1.645760E-02
7.457789E-01	2.045270E-03
7.457998E-01	4.008728E-03
7.458206E-01	1.371694E-02
7.458415E-01	-5.672214E-03
7.458624E-01	1.843470E-02
7.458832E-01	-4.063269E-03
7.459041E-01	8.794659E-03
7.459249E-01	7.022092E-03
7.459458E-01	-5.440417E-03
7.459667E-01	1.618490E-02
7.459875E-01	-4.526863E-03
7.460084E-01	1.386693E-02
7.460293E-01	1.227162E-03
7.460501E-01	1.363513E-03
7.460710E-01	1.205346E-02
7.460918E-01	-6.258524E-03
7.461127E-01	1.746660E-02
7.461336E-01	-3.517864E-03
7.461544E-01	6.176714E-03
7.461753E-01	6.803930E-03
7.461962E-01	-4.390512E-03
7.462170E-01	1.724844E-02
7.462379E-01	-4.131444E-03
7.462587E-01	1.236706E-02
7.462796E-01	-2.863377E-04
7.463005E-01	4.226890E-04
7.463213E-01	9.271888E-03
7.463422E-01	-9.708213E-03
7.463630E-01	1.195801E-02
7.463839E-01	-5.344971E-03
7.464048E-01	4.185985E-03
7.464256E-01	6.258524E-03
7.464465E-01	-6.094903E-03
7.464674E-01	1.356695E-02
7.464882E-01	-8.344700E-03
7.465091E-01	9.749118E-03
7.465299E-01	1.731661E-03
7.465508E-01	-4.363242E-04
7.465717E-01	1.165804E-02
7.465925E-01	-9.708213E-03
7.466134E-01	1.193074E-02
7.466342E-01	-6.790295E-03
7.466551E-01	3.640580E-03
7.466760E-01	4.922282E-03
7.466968E-01	-7.567497E-03
7.467177E-01	1.096264E-02
7.467386E-01	-8.958280E-03
7.467594E-01	9.530956E-03
7.467803E-01	-1.158986E-03
7.468011E-01	-3.667850E-03
7.468220E-01	9.885469E-03
7.468429E-01	-1.146714E-02
7.468637E-01	1.254432E-02
7.468846E-01	-6.694849E-03
7.469054E-01	2.972458E-03
7.469263E-01	5.781295E-03
7.469472E-01	-7.008457E-03
7.469680E-01	1.203982E-02
7.469889E-01	-9.926375E-03
7.470098E-01	5.876741E-03
7.470306E-01	-1.295337E-03
7.470515E-01	-3.081539E-03
7.470723E-01	9.490050E-03
7.470932E-01	-1.220344E-02
7.471141E-01	1.082629E-02
7.471349E-01	-8.876470E-03
7.471558E-01	-4.499593E-04
7.471766E-01	3.913282E-03
7.471975E-01	-8.631038E-03
7.472184E-01	1.263977E-02
7.472392E-01	-1.085356E-02
7.472601E-01	7.526592E-03
7.472810E-01	-2.767931E-03
7.473018E-01	-5.999457E-03
7.473227E-01	8.671942E-03
7.473435E-01	-1.343060E-02
7.473644E-01	8.467415E-03
7.473853E-01	-1.002182E-02
7.474061E-01	-1.104446E-03
7.474270E-01	2.563404E-03
7.474478E-01	-1.090810E-02
7.474687E-01	9.926375E-03
7.474896E-01	-1.412599E-02
7.475104E-01	2.604310E-03
7.475313E-01	-5.017728E-03
7.475522E-01	-8.017456E-03
7.475730E-01	4.104174E-03
7.475939E-01	-1.645760E-02
7.476147E-01	7.540227E-03
7.476356E-01	-9.503686E-03
7.476565E-01	-2.427053E-03
7.476773E-01	4.090539E-05
7.476982E-01	-1.283066E-02
7.477190E-01	8.126537E-03
7.477399E-01	-1.263977E-02
