Freq[Hz]	[dBV]	Phase[Deg]
39.24	-49.48	160.64
39.39	-49.38	160.49
39.54	-49.29	160.34
39.69	-49.19	160.19
39.84	-49.09	160.03
39.99	-49.00	159.88
40.14	-48.90	159.73
40.29	-48.80	159.58
40.45	-48.71	159.43
40.60	-48.61	159.28
40.75	-48.51	159.13
40.90	-48.42	158.98
41.06	-48.32	158.84
41.21	-48.22	158.70
41.37	-48.13	158.56
41.53	-48.03	158.42
41.68	-47.93	158.29
41.84	-47.83	158.15
42.00	-47.73	158.01
42.16	-47.63	157.88
42.32	-47.54	157.74
42.47	-47.44	157.60
42.63	-47.34	157.46
42.80	-47.24	157.31
42.96	-47.13	157.16
43.12	-47.03	157.01
43.28	-46.93	156.85
43.45	-46.83	156.68
43.61	-46.73	156.51
43.77	-46.62	156.33
43.94	-46.52	156.14
44.10	-46.41	155.94
44.27	-46.31	155.74
44.44	-46.20	155.52
44.61	-46.09	155.30
44.77	-45.99	155.07
44.94	-45.88	154.83
45.11	-45.77	154.58
45.28	-45.66	154.33
45.45	-45.55	154.07
45.63	-45.44	153.80
45.80	-45.33	153.53
45.97	-45.21	153.25
46.14	-45.10	152.96
46.32	-44.99	152.67
46.49	-44.87	152.38
46.67	-44.76	152.08
46.84	-44.64	151.78
47.02	-44.52	151.48
47.20	-44.41	151.17
47.38	-44.29	150.86
47.56	-44.17	150.54
47.74	-44.05	150.22
47.92	-43.93	149.90
48.10	-43.81	149.58
48.28	-43.68	149.25
48.46	-43.56	148.92
48.64	-43.44	148.59
48.83	-43.32	148.25
49.01	-43.19	147.91
49.20	-43.07	147.57
49.38	-42.95	147.23
49.57	-42.82	146.88
49.75	-42.70	146.54
49.94	-42.58	146.19
50.13	-42.45	145.83
50.32	-42.33	145.48
50.51	-42.21	145.12
50.70	-42.08	144.76
50.89	-41.96	144.39
51.08	-41.83	144.02
51.28	-41.71	143.64
51.47	-41.59	143.25
51.66	-41.46	142.86
51.86	-41.34	142.46
52.05	-41.21	142.06
52.25	-41.09	141.64
52.45	-40.96	141.21
52.65	-40.83	140.78
52.85	-40.71	140.33
53.04	-40.58	139.88
53.24	-40.45	139.41
53.45	-40.32	138.92
53.65	-40.19	138.43
53.85	-40.06	137.92
54.05	-39.93	137.39
54.26	-39.80	136.85
54.46	-39.67	136.28
54.67	-39.54	135.71
54.87	-39.41	135.11
55.08	-39.28	134.49
55.29	-39.14	133.85
55.50	-39.01	133.18
55.71	-38.88	132.50
55.92	-38.74	131.79
56.13	-38.61	131.05
56.34	-38.47	130.30
56.55	-38.34	129.53
56.77	-38.20	128.73
56.98	-38.07	127.92
57.19	-37.93	127.10
57.41	-37.80	126.26
57.63	-37.66	125.41
57.84	-37.53	124.54
58.06	-37.39	123.67
58.28	-37.26	122.79
58.50	-37.12	121.90
58.72	-36.99	121.01
58.94	-36.85	120.12
59.17	-36.72	119.22
59.39	-36.59	118.31
59.61	-36.45	117.39
59.84	-36.32	116.47
60.06	-36.20	115.53
60.29	-36.07	114.58
60.52	-35.95	113.62
60.75	-35.83	112.64
60.98	-35.71	111.64
61.21	-35.60	110.62
61.44	-35.49	109.58
61.67	-35.39	108.52
61.90	-35.29	107.43
62.14	-35.20	106.32
62.37	-35.11	105.19
62.61	-35.02	104.04
62.84	-34.94	102.87
63.08	-34.86	101.67
63.32	-34.79	100.45
63.56	-34.72	99.21
63.80	-34.65	97.95
64.04	-34.58	96.67
64.28	-34.52	95.37
64.52	-34.46	94.05
64.76	-34.40	92.71
65.01	-34.34	91.35
65.25	-34.29	89.99
65.50	-34.23	88.61
65.75	-34.19	87.22
66.00	-34.14	85.82
66.24	-34.10	84.42
66.49	-34.06	83.02
66.75	-34.03	81.63
67.00	-34.01	80.24
67.25	-33.99	78.85
67.50	-33.97	77.48
67.76	-33.96	76.12
68.01	-33.96	74.78
68.27	-33.96	73.45
68.53	-33.96	72.13
68.79	-33.98	70.82
69.05	-33.99	69.53
69.31	-34.01	68.26
69.57	-34.04	66.99
69.83	-34.06	65.75
70.09	-34.10	64.52
70.36	-34.13	63.30
70.62	-34.17	62.10
70.89	-34.21	60.92
71.16	-34.25	59.75
71.43	-34.30	58.60
71.70	-34.35	57.46
71.97	-34.40	56.34
72.24	-34.45	55.24
72.51	-34.51	54.15
72.79	-34.57	53.08
73.06	-34.63	52.02
