Freq[Hz]	[dBV]	Phase[Deg]
132.47	-43.00	1.79
132.97	-43.09	1.62
133.48	-43.17	1.49
133.98	-43.26	1.39
134.48	-43.34	1.32
134.99	-43.43	1.25
135.50	-43.52	1.19
136.01	-43.61	1.13
136.53	-43.70	1.05
137.04	-43.79	0.96
137.56	-43.87	0.83
138.08	-43.95	0.67
138.60	-44.02	0.47
139.12	-44.09	0.26
139.65	-44.15	0.03
140.17	-44.22	-0.19
140.70	-44.27	-0.40
141.23	-44.33	-0.59
141.77	-44.39	-0.76
142.30	-44.45	-0.91
142.84	-44.51	-1.04
143.38	-44.58	-1.16
143.92	-44.65	-1.26
144.46	-44.74	-1.37
145.01	-44.82	-1.48
145.55	-44.91	-1.61
146.10	-45.01	-1.77
146.65	-45.09	-1.97
147.21	-45.18	-2.20
147.76	-45.26	-2.43
148.32	-45.33	-2.64
148.88	-45.40	-2.77
149.44	-45.46	-2.81
150.01	-45.52	-2.73
150.57	-45.58	-2.57
151.14	-45.64	-2.41
151.71	-45.70	-2.30
152.28	-45.76	-2.31
152.86	-45.84	-2.48
153.43	-45.92	-2.77
154.01	-46.01	-3.12
154.59	-46.08	-3.45
155.18	-46.15	-3.68
155.76	-46.19	-3.74
156.35	-46.23	-3.65
156.94	-46.26	-3.48
157.53	-46.30	-3.29
158.13	-46.35	-3.13
158.72	-46.42	-3.06
159.32	-46.51	-3.08
159.93	-46.62	-3.16
160.53	-46.72	-3.29
161.13	-46.83	-3.44
161.74	-46.92	-3.59
162.35	-47.01	-3.74
162.97	-47.09	-3.87
163.58	-47.17	-3.97
164.20	-47.25	-4.05
164.82	-47.33	-4.11
165.44	-47.41	-4.16
166.06	-47.49	-4.25
166.69	-47.57	-4.40
167.32	-47.63	-4.65
167.95	-47.69	-4.98
168.58	-47.74	-5.31
169.22	-47.80	-5.58
169.86	-47.87	-5.71
170.50	-47.96	-5.66
171.14	-48.07	-5.50
171.79	-48.18	-5.34
172.44	-48.28	-5.33
173.09	-48.38	-5.57
173.74	-48.46	-6.09
174.40	-48.54	-6.75
175.06	-48.60	-7.38
175.72	-48.65	-7.82
176.38	-48.70	-7.95
177.04	-48.75	-7.82
177.71	-48.80	-7.58
178.38	-48.86	-7.35
179.06	-48.93	-7.29
179.73	-49.02	-7.43
180.41	-49.11	-7.71
181.09	-49.19	-8.08
181.77	-49.25	-8.47
182.46	-49.27	-8.84
183.15	-49.28	-9.17
183.84	-49.29	-9.44
184.53	-49.30	-9.64
185.23	-49.34	-9.75
185.93	-49.40	-9.83
186.63	-49.47	-9.93
187.33	-49.56	-10.12
188.04	-49.64	-10.44
188.75	-49.72	-10.86
189.46	-49.80	-11.29
190.18	-49.86	-11.65
190.90	-49.92	-11.86
191.62	-49.97	-11.91
192.34	-50.01	-11.88
193.07	-50.07	-11.83
193.79	-50.14	-11.83
194.53	-50.23	-11.85
195.26	-50.31	-11.85
196.00	-50.39	-11.77
196.74	-50.44	-11.53
197.48	-50.46	-11.22
198.22	-50.49	-10.96
198.97	-50.54	-10.94
199.72	-50.64	-11.28
200.48	-50.77	-11.93
201.23	-50.90	-12.66
201.99	-51.00	-13.25
202.75	-51.04	-13.51
203.52	-51.02	-13.48
204.29	-51.00	-13.27
205.06	-50.99	-13.04
205.83	-51.03	-12.89
206.61	-51.10	-12.86
207.39	-51.19	-12.92
208.17	-51.28	-13.08
208.96	-51.35	-13.30
209.74	-51.40	-13.49
210.54	-51.46	-13.57
211.33	-51.52	-13.43
212.13	-51.59	-13.12
212.93	-51.66	-12.78
213.73	-51.72	-12.56
214.54	-51.77	-12.62
215.35	-51.82	-12.87
216.16	-51.89	-13.19
216.98	-52.01	-13.42
217.80	-52.17	-13.49
218.62	-52.34	-13.54
219.44	-52.47	-13.70
220.27	-52.50	-14.12
221.10	-52.46	-14.71
221.94	-52.39	-15.28
222.77	-52.37	-15.62
223.61	-52.41	-15.59
224.46	-52.50	-15.36
225.30	-52.59	-15.12
226.15	-52.65	-15.06
227.01	-52.66	-15.16
227.86	-52.66	-15.30
228.72	-52.66	-15.35
229.59	-52.67	-15.24
230.45	-52.69	-15.08
231.32	-52.71	-14.99
232.20	-52.73	-15.09
233.07	-52.74	-15.30
233.95	-52.75	-15.49
234.84	-52.74	-15.53
235.72	-52.73	-15.42
236.61	-52.74	-15.29
237.50	-52.77	-15.26
238.40	-52.83	-15.39
239.30	-52.89	-15.58
240.20	-52.91	-15.73
241.11	-52.88	-15.75
242.02	-52.84	-15.73
242.93	-52.84	-15.82
243.85	-52.94	-16.15
244.77	-53.10	-16.66
245.69	-53.22	-17.21
246.62	-53.21	-17.68
247.55	-53.09	-18.02
248.48	-52.97	-18.30
249.42	-52.95	-18.58
250.36	-53.06	-18.92
251.31	-53.21	-19.37
252.26	-53.28	-20.00
253.21	-53.25	-20.77
254.16	-53.16	-21.49
255.12	-53.10	-21.95
256.09	-53.09	-22.09
257.05	-53.13	-22.15
258.02	-53.19	-22.38
259.00	-53.24	-22.92
259.97	-53.30	-23.62
260.95	-53.37	-24.28
261.94	-53.47	-24.80
262.93	-53.54	-25.28
263.92	-53.55	-25.87
264.92	-53.49	-26.61
265.92	-53.46	-27.39
266.92	-53.54	-28.05
267.93	-53.76	-28.57
268.94	-54.00	-29.14
269.95	-54.13	-29.95
270.97	-54.14	-30.98
271.99	-54.13	-31.95
273.02	-54.21	-32.58
274.05	-54.39	-32.88
275.08	-54.59	-33.16
276.12	-54.73	-33.71
277.16	-54.82	-34.41
278.21	-54.96	-34.94
279.26	-55.20	-35.00
280.31	-55.49	-34.76
281.37	-55.73	-34.48
282.43	-55.86	-34.33
283.50	-55.94	-34.16
284.57	-56.07	-33.72
285.64	-56.26	-33.02
286.72	-56.44	-32.37
287.80	-56.52	-32.08
288.89	-56.52	-32.02
289.98	-56.54	-31.71
291.07	-56.62	-30.84
292.17	-56.73	-29.97
293.27	-56.77	-29.90
294.38	-56.72	-30.79
295.49	-56.65	-31.57
296.61	-56.67	-31.13
297.73	-56.78	-29.76
298.85	-56.91	-28.76
299.98	-57.01	-29.09
301.11	-57.09	-30.12
302.25	-57.18	-30.83
303.39	-57.27	-30.85
304.53	-57.37	-30.61
305.68	-57.48	-30.47
306.83	-57.65	-30.34
307.99	-57.95	-29.88
309.15	-58.37	-29.09
310.32	-58.77	-28.41
311.49	-59.01	-28.20
312.67	-59.21	-27.57
313.85	-59.61	-25.13
315.03	-60.23	-20.28
316.22	-60.80	-13.88
317.41	-61.01	-6.81
318.61	-60.75	0.67
319.81	-59.99	8.56
321.02	-58.80	15.82
322.23	-57.39	20.08
323.45	-55.98	19.59
324.67	-54.73	15.88
325.89	-53.80	11.39
327.12	-53.21	7.09
328.36	-52.87	2.68
329.60	-52.68	-1.85
330.84	-52.59	-5.76
332.09	-52.55	-8.38
333.34	-52.52	-10.20
334.60	-52.47	-12.16
335.86	-52.41	-14.34
337.13	-52.41	-15.90
338.40	-52.46	-16.55
339.68	-52.46	-17.46
340.96	-52.29	-19.70
342.25	-52.10	-22.36
343.54	-52.11	-23.89
344.83	-52.28	-24.31
346.14	-52.42	-24.94
347.44	-52.42	-26.38
348.75	-52.35	-28.12
350.07	-52.28	-29.60
351.39	-52.27	-30.56
352.72	-52.36	-30.92
354.05	-52.49	-31.40
355.38	-52.58	-32.87
356.72	-52.61	-34.38
358.07	-52.64	-33.87
359.42	-52.70	-31.71
360.78	-52.77	-30.96
362.14	-52.81	-32.57
363.51	-52.73	-33.81
364.88	-52.51	-33.01
366.25	-52.28	-32.12
367.64	-52.14	-32.85
369.02	-52.05	-33.93
370.42	-51.94	-33.79
371.81	-51.82	-33.43
373.22	-51.69	-34.32
374.63	-51.55	-35.64
376.04	-51.35	-35.80
377.46	-51.11	-35.46
378.88	-50.89	-36.36
380.31	-50.71	-38.02
381.75	-50.55	-38.62
383.19	-50.38	-38.51
384.63	-50.16	-39.54
386.09	-49.91	-41.37
387.54	-49.72	-42.02
389.00	-49.56	-41.77
390.47	-49.31	-42.80
391.95	-48.96	-45.10
393.43	-48.62	-46.77
394.91	-48.31	-47.58
396.40	-47.98	-48.73
397.90	-47.62	-50.68
399.40	-47.19	-53.28
400.90	-46.71	-56.15
402.42	-46.21	-58.91
403.94	-45.76	-62.49
405.46	-45.45	-68.38
406.99	-45.23	-75.33
408.53	-45.03	-81.18
410.07	-44.95	-86.96
411.61	-45.17	-94.35
413.17	-45.64	-101.87
414.73	-46.29	-107.65
416.29	-47.01	-111.83
417.86	-47.72	-114.89
419.44	-48.49	-117.07
421.02	-49.30	-118.47
422.61	-50.01	-119.02
424.21	-50.57	-119.02
425.81	-51.09	-119.11
427.41	-51.54	-119.10
429.03	-51.87	-118.34
430.65	-52.13	-117.14
432.27	-52.44	-116.16
433.90	-52.63	-115.42
435.54	-52.64	-114.82
437.18	-52.76	-114.44
438.83	-53.07	-114.26
440.49	-53.24	-114.14
442.15	-53.22	-113.93
443.82	-53.20	-113.55
445.49	-53.30	-113.35
447.18	-53.51	-113.70
448.86	-53.57	-114.50
450.56	-53.46	-115.07
452.26	-53.56	-114.25
453.96	-53.77	-113.05
455.68	-53.73	-113.53
457.40	-53.69	-114.75
459.12	-53.89	-115.22
460.85	-54.05	-114.53
462.59	-54.07	-113.59
464.34	-54.08	-114.07
