Freq[Hz]	[dBV]	Phase[Deg]
112.24	-74.63	-161.12
112.67	-75.25	167.70
113.09	-75.72	138.40
113.52	-75.92	113.88
113.95	-75.74	97.15
114.38	-75.03	91.22
114.81	-73.83	97.11
115.24	-72.40	112.06
115.68	-71.05	132.82
116.11	-70.10	156.09
116.55	-69.86	178.48
116.99	-70.68	-163.47
117.43	-72.86	-153.15
117.87	-76.27	-151.01
118.32	-80.38	-154.88
118.77	-84.63	-162.46
119.21	-88.46	-171.39
119.66	-91.28	-179.25
120.12	-92.50	176.43
120.57	-91.70	177.53
121.02	-89.29	-176.62
121.48	-85.89	-167.35
121.94	-82.11	-156.05
122.40	-78.60	-144.11
122.86	-76.03	-132.98
123.32	-75.02	-124.06
123.79	-75.58	-117.92
124.26	-77.24	-114.42
124.73	-79.49	-113.43
125.20	-81.82	-114.78
125.67	-83.70	-118.32
126.14	-84.60	-123.90
126.62	-84.32	-131.20
127.10	-83.17	-139.69
127.58	-81.52	-148.82
128.06	-79.73	-158.02
128.54	-78.17	-166.69
129.03	-77.24	-174.26
129.51	-77.13	179.73
130.00	-77.67	175.36
130.49	-78.64	172.68
130.98	-79.80	171.76
131.48	-80.93	172.65
131.98	-81.79	175.40
132.47	-82.24	179.86
132.97	-82.35	-174.53
133.48	-82.19	-168.37
133.98	-81.86	-162.29
134.48	-81.44	-156.91
134.99	-81.02	-152.88
135.50	-80.62	-150.56
136.01	-80.23	-150.02
136.53	-79.79	-151.28
137.04	-79.28	-154.39
137.56	-78.65	-159.39
138.08	-77.88	-166.29
138.60	-76.96	-175.05
139.12	-75.95	174.44
139.65	-74.88	162.27
140.17	-73.79	148.57
140.70	-72.73	133.43
141.23	-71.75	117.08
141.77	-70.99	100.06
142.30	-70.60	82.98
142.84	-70.72	66.43
143.38	-71.51	51.05
143.92	-73.10	37.40
144.46	-75.31	25.42
145.01	-77.77	14.57
145.55	-80.10	4.31
146.10	-81.90	-5.92
146.65	-82.80	-16.67
147.21	-82.64	-28.26
147.76	-81.79	-40.56
