Freq[Hz]	[dBV]	Phase[Deg]
32.75	-47.38	135.60
32.88	-47.27	135.05
33.00	-47.17	134.49
33.13	-47.06	133.91
33.25	-46.95	133.33
33.38	-46.85	132.72
33.50	-46.74	132.11
33.63	-46.63	131.48
33.76	-46.53	130.83
33.88	-46.42	130.18
34.01	-46.32	129.51
34.14	-46.21	128.83
34.27	-46.11	128.13
34.40	-46.00	127.42
34.53	-45.90	126.70
34.66	-45.79	125.97
34.79	-45.69	125.22
34.92	-45.58	124.46
35.05	-45.48	123.69
35.18	-45.37	122.90
35.32	-45.27	122.11
35.45	-45.17	121.30
35.58	-45.07	120.48
35.72	-44.96	119.64
35.85	-44.86	118.79
35.99	-44.76	117.93
36.12	-44.67	117.05
36.26	-44.57	116.16
36.40	-44.47	115.25
36.53	-44.38	114.33
36.67	-44.29	113.39
36.81	-44.20	112.43
36.95	-44.11	111.46
37.09	-44.02	110.48
37.23	-43.94	109.47
37.37	-43.86	108.45
37.51	-43.78	107.41
37.65	-43.70	106.35
37.79	-43.63	105.28
37.94	-43.56	104.18
38.08	-43.49	103.07
38.22	-43.43	101.94
38.37	-43.37	100.78
38.51	-43.32	99.61
38.66	-43.27	98.43
38.80	-43.22	97.22
38.95	-43.18	96.01
39.10	-43.14	94.77
39.24	-43.11	93.53
39.39	-43.08	92.28
39.54	-43.05	91.01
39.69	-43.03	89.74
39.84	-43.02	88.46
39.99	-43.01	87.17
40.14	-43.00	85.88
40.29	-43.00	84.58
40.45	-43.01	83.28
40.60	-43.02	81.98
40.75	-43.04	80.68
40.90	-43.06	79.38
41.06	-43.08	78.09
41.21	-43.12	76.80
41.37	-43.16	75.51
41.53	-43.20	74.24
41.68	-43.25	72.97
41.84	-43.31	71.71
42.00	-43.37	70.46
42.16	-43.43	69.22
42.32	-43.50	67.99
42.47	-43.58	66.78
42.63	-43.66	65.58
42.80	-43.74	64.39
42.96	-43.83	63.23
43.12	-43.92	62.08
43.28	-44.02	60.95
43.45	-44.12	59.84
43.61	-44.23	58.75
43.77	-44.34	57.69
43.94	-44.45	56.65
44.10	-44.56	55.64
44.27	-44.68	54.65
44.44	-44.80	53.69
44.61	-44.93	52.75
44.77	-45.06	51.84
44.94	-45.19	50.96
45.11	-45.32	50.09
45.28	-45.46	49.25
45.45	-45.60	48.44
45.63	-45.74	47.64
45.80	-45.89	46.87
45.97	-46.04	46.12
46.14	-46.19	45.39
46.32	-46.34	44.69
46.49	-46.50	44.00
46.67	-46.66	43.33
46.84	-46.82	42.68
47.02	-46.99	42.05
47.20	-47.15	41.44
47.38	-47.32	40.85
47.56	-47.49	40.28
47.74	-47.67	39.74
47.92	-47.84	39.21
48.10	-48.02	38.71
48.28	-48.21	38.24
48.46	-48.39	37.79
48.64	-48.58	37.37
48.83	-48.76	36.98
49.01	-48.96	36.61
49.20	-49.15	36.28
49.38	-49.35	35.97
49.57	-49.55	35.70
49.75	-49.75	35.47
49.94	-49.95	35.27
50.13	-50.16	35.10
50.32	-50.37	34.96
50.51	-50.59	34.85
50.70	-50.81	34.76
50.89	-51.04	34.69
51.08	-51.27	34.63
51.28	-51.51	34.59
51.47	-51.77	34.56
51.66	-52.03	34.53
51.86	-52.30	34.49
52.05	-52.58	34.46
52.25	-52.87	34.42
52.45	-53.18	34.36
52.65	-53.50	34.29
52.85	-53.84	34.20
53.04	-54.19	34.10
53.24	-54.55	34.04
53.45	-54.92	34.04
53.65	-55.31	34.15
53.85	-55.71	34.40
54.05	-56.11	34.83
54.26	-56.52	35.48
54.46	-56.93	36.39
54.67	-57.35	37.60
54.87	-57.77	39.15
55.08	-58.19	41.09
55.29	-58.61	43.46
55.50	-59.02	46.31
55.71	-59.43	49.67
55.92	-59.83	53.58
56.13	-60.22	57.96
56.34	-60.59	62.76
56.55	-60.94	67.92
56.77	-61.25	73.36
56.98	-61.53	79.02
57.19	-61.77	84.83
57.41	-61.96	90.71
57.63	-62.10	96.59
57.84	-62.17	102.40
58.06	-62.17	108.07
58.28	-62.10	113.50
58.50	-61.95	118.62
58.72	-61.71	123.36
58.94	-61.39	127.68
59.17	-60.98	131.60
59.39	-60.51	135.16
59.61	-59.98	138.36
59.84	-59.40	141.22
60.06	-58.78	143.78
60.29	-58.14	146.04
60.52	-57.48	148.04
60.75	-56.81	149.80
60.98	-56.14	151.34
61.21	-55.49	152.69
61.44	-54.87	153.86
61.67	-54.28	154.90
61.90	-53.74	155.81
62.14	-53.24	156.59
62.37	-52.77	157.27
62.61	-52.33	157.84
62.84	-51.92	158.31
63.08	-51.53	158.70
63.32	-51.16	159.01
63.56	-50.81	159.25
63.80	-50.47	159.44
64.04	-50.14	159.57
64.28	-49.82	159.66
64.52	-49.49	159.73
64.76	-49.16	159.77
65.01	-48.83	159.79
65.25	-48.50	159.78
65.50	-48.17	159.75
65.75	-47.83	159.70
66.00	-47.50	159.63
66.24	-47.17	159.54
66.49	-46.84	159.42
66.75	-46.51	159.28
67.00	-46.19	159.12
67.25	-45.86	158.94
67.50	-45.55	158.73
67.76	-45.23	158.50
68.01	-44.92	158.25
68.27	-44.62	157.98
68.53	-44.32	157.69
68.79	-44.02	157.37
69.05	-43.72	157.04
69.31	-43.42	156.68
69.57	-43.13	156.30
69.83	-42.83	155.90
70.09	-42.54	155.49
70.36	-42.24	155.05
70.62	-41.95	154.59
70.89	-41.65	154.11
71.16	-41.35	153.61
71.43	-41.06	153.09
71.70	-40.76	152.54
71.97	-40.46	151.98
72.24	-40.16	151.38
72.51	-39.86	150.77
72.79	-39.56	150.13
73.06	-39.26	149.47
73.34	-38.97	148.77
73.61	-38.67	148.06
73.89	-38.37	147.31
74.17	-38.07	146.52
74.45	-37.78	145.71
74.73	-37.48	144.85
75.01	-37.18	143.95
75.29	-36.88	143.01
75.58	-36.59	142.02
75.86	-36.28	140.98
76.15	-35.98	139.88
76.44	-35.68	138.73
76.73	-35.37	137.52
77.02	-35.07	136.24
77.31	-34.76	134.89
77.60	-34.46	133.48
77.89	-34.15	131.98
78.18	-33.85	130.41
78.48	-33.55	128.76
78.78	-33.25	127.02
79.07	-32.96	125.19
79.37	-32.67	123.27
79.67	-32.39	121.25
79.97	-32.11	119.14
80.27	-31.84	116.94
80.58	-31.58	114.65
80.88	-31.34	112.27
81.19	-31.10	109.80
81.49	-30.89	107.25
81.80	-30.68	104.61
82.11	-30.50	101.89
82.42	-30.34	99.10
82.73	-30.20	96.24
83.04	-30.08	93.33
83.35	-29.98	90.39
83.67	-29.90	87.44
83.99	-29.84	84.48
84.30	-29.81	81.54
84.62	-29.79	78.64
84.94	-29.80	75.78
85.26	-29.82	72.99
85.58	-29.87	70.27
85.90	-29.94	67.62
86.23	-30.02	65.06
86.55	-30.12	62.57
86.88	-30.23	60.18
87.21	-30.35	57.87
87.54	-30.48	55.66
87.87	-30.62	53.54
88.20	-30.76	51.52
88.53	-30.91	49.61
88.87	-31.07	47.78
89.20	-31.22	46.05
89.54	-31.38	44.41
89.88	-31.54	42.84
90.22	-31.70	41.36
90.56	-31.86	39.95
90.90	-32.02	38.61
91.24	-32.18	37.34
91.59	-32.34	36.13
91.93	-32.49	34.98
92.28	-32.64	33.89
92.63	-32.79	32.85
92.98	-32.94	31.86
93.33	-33.09	30.92
93.68	-33.23	30.01
94.03	-33.38	29.15
94.39	-33.52	28.33
94.74	-33.66	27.54
95.10	-33.79	26.78
95.46	-33.93	26.06
95.82	-34.06	25.36
96.18	-34.19	24.69
96.54	-34.31	24.04
96.91	-34.44	23.41
97.27	-34.56	22.81
97.64	-34.68	22.22
98.01	-34.80	21.65
98.38	-34.91	21.10
98.75	-35.02	20.57
99.12	-35.13	20.07
99.50	-35.24	19.58
99.87	-35.34	19.11
100.25	-35.45	18.65
100.63	-35.55	18.22
101.01	-35.65	17.80
101.39	-35.75	17.39
101.77	-35.84	16.99
102.16	-35.94	16.61
102.54	-36.03	16.23
102.93	-36.12	15.87
103.32	-36.21	15.50
103.71	-36.30	15.15
104.10	-36.39	14.81
104.49	-36.47	14.47
104.88	-36.56	14.13
105.28	-36.64	13.81
105.68	-36.72	13.48
106.08	-36.80	13.17
106.48	-36.88	12.86
106.88	-36.96	12.56
107.28	-37.04	12.27
107.69	-37.11	11.99
108.09	-37.18	11.72
108.50	-37.25	11.46
108.91	-37.32	11.21
109.32	-37.39	10.97
109.73	-37.46	10.73
110.15	-37.52	10.51
110.56	-37.59	10.29
110.98	-37.65	10.07
111.40	-37.71	9.85
111.82	-37.78	9.64
112.24	-37.84	9.43
112.67	-37.90	9.22
113.09	-37.96	9.01
113.52	-38.02	8.80
113.95	-38.08	8.60
114.38	-38.14	8.40
114.81	-38.20	8.20
115.24	-38.26	8.02
115.68	-38.31	7.83
116.11	-38.37	7.65
116.55	-38.42	7.48
116.99	-38.48	7.31
117.43	-38.53	7.14
117.87	-38.59	6.98
118.32	-38.64	6.83
118.77	-38.69	6.68
119.21	-38.74	6.53
119.66	-38.79	6.38
120.12	-38.84	6.22
120.57	-38.89	6.07
121.02	-38.93	5.91
121.48	-38.98	5.76
121.94	-39.03	5.60
122.40	-39.07	5.45
122.86	-39.11	5.31
123.32	-39.16	5.17
123.79	-39.20	5.03
124.26	-39.25	4.90
124.73	-39.29	4.78
125.20	-39.33	4.66
125.67	-39.38	4.55
126.14	-39.42	4.44
126.62	-39.46	4.34
127.10	-39.50	4.23
127.58	-39.54	4.12
128.06	-39.58	4.01
128.54	-39.62	3.88
129.03	-39.66	3.75
129.51	-39.70	3.60
130.00	-39.74	3.44
130.49	-39.77	3.28
130.98	-39.81	3.12
131.48	-39.85	2.98
131.98	-39.88	2.85
132.47	-39.91	2.74
132.97	-39.95	2.65
133.48	-39.98	2.56
133.98	-40.01	2.47
134.48	-40.04	2.37
134.99	-40.07	2.26
135.50	-40.10	2.13
136.01	-40.13	1.99
136.53	-40.16	1.85
137.04	-40.19	1.72
137.56	-40.21	1.59
138.08	-40.24	1.47
138.60	-40.26	1.37
139.12	-40.29	1.28
139.65	-40.31	1.19
140.17	-40.34	1.11
140.70	-40.37	1.03
141.23	-40.39	0.95
141.77	-40.42	0.86
142.30	-40.45	0.77
142.84	-40.48	0.67
143.38	-40.51	0.58
143.92	-40.54	0.48
144.46	-40.56	0.38
145.01	-40.58	0.29
145.55	-40.61	0.19
146.10	-40.63	0.10
146.65	-40.65	0.01
147.21	-40.68	-0.07
147.76	-40.70	-0.15
148.32	-40.73	-0.22
148.88	-40.76	-0.30
149.44	-40.78	-0.38
150.01	-40.81	-0.46
150.57	-40.83	-0.55
151.14	-40.85	-0.63
151.71	-40.87	-0.72
152.28	-40.88	-0.81
152.86	-40.90	-0.91
153.43	-40.91	-1.00
154.01	-40.93	-1.09
154.59	-40.95	-1.18
155.18	-40.97	-1.27
155.76	-40.99	-1.35
156.35	-41.01	-1.43
156.94	-41.04	-1.51
157.53	-41.06	-1.58
158.13	-41.08	-1.66
158.72	-41.10	-1.73
159.32	-41.12	-1.81
159.93	-41.13	-1.88
160.53	-41.15	-1.95
161.13	-41.16	-2.01
161.74	-41.18	-2.05
162.35	-41.21	-2.09
162.97	-41.23	-2.13
163.58	-41.25	-2.18
164.20	-41.28	-2.25
164.82	-41.29	-2.33
165.44	-41.31	-2.42
166.06	-41.32	-2.51
166.69	-41.33	-2.60
167.32	-41.35	-2.66
167.95	-41.36	-2.71
168.58	-41.38	-2.75
169.22	-41.39	-2.79
169.86	-41.41	-2.83
170.50	-41.43	-2.90
171.14	-41.44	-2.98
171.79	-41.46	-3.06
172.44	-41.47	-3.15
173.09	-41.48	-3.23
173.74	-41.50	-3.30
174.40	-41.51	-3.37
175.06	-41.53	-3.44
175.72	-41.55	-3.51
176.38	-41.57	-3.58
177.04	-41.60	-3.66
177.71	-41.62	-3.74
178.38	-41.64	-3.84
179.06	-41.65	-3.96
179.73	-41.67	-4.08
180.41	-41.67	-4.21
181.09	-41.68	-4.34
181.77	-41.69	-4.46
182.46	-41.71	-4.57
183.15	-41.72	-4.67
183.84	-41.74	-4.76
184.53	-41.75	-4.85
185.23	-41.76	-4.93
185.93	-41.78	-5.00
186.63	-41.79	-5.06
187.33	-41.80	-5.11
188.04	-41.81	-5.15
188.75	-41.82	-5.18
189.46	-41.84	-5.22
190.18	-41.85	-5.26
190.90	-41.87	-5.33
191.62	-41.89	-5.43
192.34	-41.90	-5.53
193.07	-41.92	-5.62
193.79	-41.93	-5.70
194.53	-41.95	-5.76
195.26	-41.96	-5.82
196.00	-41.97	-5.89
196.74	-41.98	-5.98
197.48	-42.00	-6.10
198.22	-42.01	-6.23
198.97	-42.03	-6.33
199.72	-42.04	-6.41
200.48	-42.05	-6.45
201.23	-42.06	-6.47
201.99	-42.07	-6.49
202.75	-42.08	-6.52
203.52	-42.10	-6.56
204.29	-42.11	-6.62
205.06	-42.12	-6.68
205.83	-42.13	-6.75
206.61	-42.13	-6.81
207.39	-42.13	-6.86
208.17	-42.14	-6.90
208.96	-42.15	-6.91
209.74	-42.17	-6.92
210.54	-42.18	-6.94
211.33	-42.20	-6.99
212.13	-42.21	-7.07
212.93	-42.22	-7.16
213.73	-42.23	-7.24
214.54	-42.24	-7.28
215.35	-42.25	-7.29
216.16	-42.26	-7.30
216.98	-42.26	-7.33
217.80	-42.27	-7.39
218.62	-42.27	-7.46
219.44	-42.28	-7.53
220.27	-42.29	-7.56
221.10	-42.30	-7.57
221.94	-42.31	-7.58
222.77	-42.32	-7.62
223.61	-42.33	-7.69
224.46	-42.34	-7.79
225.30	-42.34	-7.87
226.15	-42.35	-7.93
227.01	-42.36	-7.97
227.86	-42.37	-8.01
228.72	-42.38	-8.06
229.59	-42.39	-8.15
230.45	-42.40	-8.24
231.32	-42.41	-8.33
232.20	-42.40	-8.39
233.07	-42.40	-8.44
233.95	-42.39	-8.49
234.84	-42.38	-8.56
235.72	-42.39	-8.63
236.61	-42.39	-8.71
237.50	-42.39	-8.77
238.40	-42.39	-8.82
239.30	-42.39	-8.85
240.20	-42.39	-8.89
241.11	-42.39	-8.94
242.02	-42.40	-9.01
242.93	-42.41	-9.10
243.85	-42.41	-9.20
244.77	-42.41	-9.32
245.69	-42.40	-9.41
246.62	-42.40	-9.47
247.55	-42.40	-9.49
248.48	-42.40	-9.52
249.42	-42.40	-9.56
250.36	-42.40	-9.64
251.31	-42.41	-9.73
252.26	-42.41	-9.80
253.21	-42.43	-9.87
254.16	-42.44	-9.94
255.12	-42.45	-10.03
256.09	-42.46	-10.17
257.05	-42.45	-10.31
258.02	-42.46	-10.44
259.00	-42.46	-10.54
259.97	-42.47	-10.64
260.95	-42.47	-10.76
261.94	-42.47	-10.93
262.93	-42.47	-11.10
263.92	-42.47	-11.22
264.92	-42.47	-11.29
265.92	-42.48	-11.34
266.92	-42.49	-11.43
267.93	-42.49	-11.57
268.94	-42.49	-11.73
269.95	-42.49	-11.83
270.97	-42.49	-11.87
271.99	-42.48	-11.88
273.02	-42.48	-11.93
274.05	-42.49	-12.01
275.08	-42.51	-12.11
276.12	-42.52	-12.22
277.16	-42.54	-12.34
278.21	-42.55	-12.47
279.26	-42.56	-12.63
280.31	-42.56	-12.79
281.37	-42.56	-12.93
282.43	-42.58	-13.04
283.50	-42.59	-13.15
284.57	-42.60	-13.26
285.64	-42.60	-13.40
286.72	-42.60	-13.52
287.80	-42.61	-13.60
288.89	-42.63	-13.64
289.98	-42.64	-13.67
291.07	-42.64	-13.72
292.17	-42.64	-13.77
293.27	-42.64	-13.81
294.38	-42.65	-13.81
295.49	-42.66	-13.80
296.61	-42.67	-13.82
297.73	-42.66	-13.86
298.85	-42.66	-13.91
299.98	-42.65	-13.98
301.11	-42.65	-14.05
302.25	-42.66	-14.14
303.39	-42.66	-14.24
304.53	-42.67	-14.33
305.68	-42.66	-14.42
306.83	-42.66	-14.52
307.99	-42.65	-14.66
309.15	-42.64	-14.85
310.32	-42.64	-15.02
311.49	-42.64	-15.12
312.67	-42.63	-15.20
313.85	-42.62	-15.36
315.03	-42.59	-15.61
316.22	-42.57	-15.87
317.41	-42.57	-16.05
318.61	-42.57	-16.22
319.81	-42.59	-16.51
321.02	-42.60	-16.96
322.23	-42.62	-17.44
323.45	-42.68	-17.84
324.67	-42.75	-18.11
325.89	-42.81	-18.19
327.12	-42.87	-18.10
328.36	-42.92	-17.92
329.60	-42.96	-17.71
330.84	-42.98	-17.53
332.09	-42.98	-17.43
333.34	-42.98	-17.40
334.60	-42.97	-17.42
335.86	-42.96	-17.44
337.13	-42.96	-17.47
338.40	-42.95	-17.49
339.68	-42.95	-17.54
340.96	-42.95	-17.63
342.25	-42.96	-17.72
343.54	-42.97	-17.78
344.83	-42.98	-17.80
346.14	-42.99	-17.84
347.44	-42.99	-17.94
348.75	-42.98	-18.04
350.07	-42.97	-18.13
351.39	-42.96	-18.22
352.72	-42.98	-18.36
354.05	-42.99	-18.48
355.38	-43.00	-18.51
356.72	-43.00	-18.50
358.07	-43.00	-18.57
359.42	-43.01	-18.73
360.78	-43.02	-18.83
362.14	-43.02	-18.86
363.51	-43.02	-18.95
364.88	-43.03	-19.17
366.25	-43.03	-19.39
367.64	-43.02	-19.49
369.02	-43.02	-19.54
370.42	-43.05	-19.65
371.81	-43.09	-19.77
373.22	-43.11	-19.83
374.63	-43.12	-19.89
376.04	-43.11	-20.06
377.46	-43.12	-20.29
378.88	-43.14	-20.48
380.31	-43.17	-20.61
381.75	-43.21	-20.70
383.19	-43.24	-20.76
384.63	-43.27	-20.72
386.09	-43.30	-20.60
387.54	-43.33	-20.40
389.00	-43.34	-20.19
390.47	-43.34	-20.05
391.95	-43.33	-19.98
393.43	-43.31	-19.93
394.91	-43.30	-19.90
396.40	-43.29	-19.89
397.90	-43.28	-19.90
399.40	-43.28	-19.92
400.90	-43.28	-19.97
402.42	-43.27	-20.06
403.94	-43.25	-20.14
405.46	-43.24	-20.18
406.99	-43.24	-20.21
408.53	-43.23	-20.32
410.07	-43.22	-20.42
411.61	-43.20	-20.42
413.17	-43.19	-20.39
414.73	-43.19	-20.45
416.29	-43.19	-20.57
417.86	-43.19	-20.73
419.44	-43.19	-20.92
421.02	-43.18	-21.13
422.61	-43.17	-21.29
424.21	-43.16	-21.42
425.81	-43.15	-21.59
